,objectid,pulau,pejabat,id_prov,nama_prov,id_kab,nama_kab,jenis_izin,badan_usaha,nama_usaha,kode_wiup,sk_iup,tgl_berlaku,tgl_akhir,kegiatan,luas_sk,komoditas,kode_golongan,kode_jnskom,cnc,generasi,kode_wil,lokasi,geometry
,188005,SULAWESI,BUPATI,74,SULAWESI TENGGARA,08,KOLAKA UTARA,IUP,PT,MINING MAJU,3474082122023003,540/173 TAHUN 2011,1312502400000,1785888000000.0,OPERASI PRODUKSI,227.0,NIKEL,2,12,I.T,,,"DESA SULAHO, LASUSUA","[[[13460366.300737685, -398092.4348467454], [13460827.039753605, -398092.4348467454], [13460827.039753605, -398470.41988619335], [13461247.579965575, -398470.41988619335], [13461247.579965575, -398888.6837587456], [13461754.702139776, -398888.6837587456], [13461754.702139776, -399139.64290448296], [13460647.691697478, -399139.64290448296], [13460647.691697478, -398547.8760916856], [13459045.927900918, -398547.8760916856], [13459045.927900918, -397444.90612360387], [13459692.199327284, -397444.90612360387], [13459692.199327284, -397293.0937856579], [13460366.300737685, -397293.0937856579], [13460366.300737685, -398092.4348467454]]]"
,188006,SULAWESI,BUPATI,74,SULAWESI TENGGARA,09,KONAWE UTARA,IUP,PT,KARUNIA SEJAHTERA MANDIRI,3474092122023002,53/1/IUP/PMDN/2023,1703782800000,2037718800000.0,OPERASI PRODUKSI,569.0,NIKEL,2,12,I.T,,,KECAMATAN OHEO,"[[[13586445.519139282, -377955.2481692716], [13587552.220336042, -377955.2481692716], [13587552.220336042, -378416.79735405976], [13588564.609322485, -378416.79735405976], [13588564.609322485, -379995.68229644885], [13589325.601718007, -379995.68229644885], [13589325.601718007, -382546.66671826673], [13588183.958446294, -382546.66671826673], [13588183.958446294, -380611.1965339538], [13587657.66471806, -380611.1965339538], [13587657.66471806, -378862.24070892285], [13587657.66471806, -378854.80627620127], [13586445.519139282, -378854.80627620127], [13586445.519139282, -377955.2481692716]]]"
,188427,SULAWESI,BUPATI,74,SULAWESI TENGGARA,01,KOLAKA,IUP,PT,DHARMA BUMI KENDARI,3474012122014026,154 TAHUN 2010,1271005200000,1830186000000.0,OPERASI PRODUKSI,1000.0,NIKEL,2,12,CNC-3, ,WSPM 008,"KEC. TANGGETADA/LAMBANDIA, KAB. KOLAKA","[[[13541088.429684948, -478813.67140018335], [13551292.642128006, -478813.67140018335], [13551292.642128006, -479837.0201819675], [13541088.429684948, -479837.0201819675], [13541088.429684948, -478813.67140018335]]]"
,188474,SULAWESI,BUPATI,72,SULAWESI TENGAH,06,MOROWALI,IUP,PT,KENCANA NUSANTARA SAKTI,3472062122023233,47/1/IUP/PMDN/2023,1699203600000,1926608400000.0,OPERASI PRODUKSI,2815.0,NIKEL DMP,2,12,I.T,,,"DESA LASAMPI, KECAMATAN BUMI RAYA","[[[13540485.721248863, -271393.74136568815], [13544545.734770257, -271393.74136568815], [13544545.734770257, -273653.4236850743], [13544444.67526298, -273653.4236850743], [13544444.67526298, -273797.65325131745], [13544068.662735999, -273797.65325131745], [13544068.662735999, -273931.66933201574], [13543582.258343555, -273931.66933201574], [13543582.258343555, -274050.51973697875], [13540781.716657946, -274050.51973697875], [13540781.716657946, -273494.727579511], [13539434.828075074, -273494.727579511], [13539434.828075074, -273062.43093597394], [13538424.117786543, -273062.43093597394], [13538424.117786543, -272379.3005592065], [13537588.032713432, -272379.3005592065], [13537588.032713432, -271840.272400481], [13536746.44444997, -271840.272400481], [13536746.44444997, -270946.881634396], [13536054.293029431, -270946.881634396], [13536054.293029431, -270360.9408611242], [13536141.168875113, -270360.9408611242], [13536141.168875113, -268377.0674804885], [13540485.721248863, -268377.0674804885], [13540485.721248863, -271393.74136568815]]]"
,188502,SULAWESI,BUPATI,74,SULAWESI TENGGARA,09,KONAWE UTARA,IUP,PT,BUMI RAYA MAKMUR MANDIRI,3474092122014013,42/1/IUP/PMDN/2023,1692810000000,2323962000000.0,OPERASI PRODUKSI,259.5,NIKEL,2,12,I.T, , ,LANGGIKIMA,"[[[13603282.28287621, -360109.65674812923], [13601374.081234433, -360109.65674812923], [13601374.081234433, -358742.5883207127], [13603282.28287621, -358742.5883207127], [13603282.28287621, -360109.65674812923]]]"
,188536,SULAWESI,BUPATI,72,SULAWESI TENGAH,12,MOROWALI UTARA,IUP,PT,ODDELL INDONESIA,3472122122023001,540.3/SK.020/DESDM/IV/2010,1271696400000,1902416400000.0,OPERASI PRODUKSI,3050.0,NIKEL,2,12,I.T,,,"DESA LEMBOBELALA DAN POONA, KEC. LEMBO","[[[13496140.983600277, -249852.44563740608], [13497210.269202985, -249852.44563740608], [13497210.269202985, -254722.46095276467], [13496040.796058564, -254722.46095276467], [13496040.796058564, -257607.34248398687], [13493258.427279828, -257607.34248398687], [13493258.427279828, -256548.94817567954], [13493147.417034578, -256548.94817567954], [13493147.417034578, -253898.04182706465], [13493870.065988095, -253898.04182706465], [13493870.065988095, -251557.87810738327], [13494816.590905381, -251557.87810738327], [13494816.590905381, -250199.03905993412], [13493903.77108088, -250199.03905993412], [13493903.77108088, -249753.72854749364], [13492567.937191352, -249753.72854749364], [13492567.937191352, -248248.84160504502], [13492569.483307762, -248248.84160504502], [13493424.78802492, -248248.84160504502], [13493424.78802492, -247748.14413451054], [13496140.983600277, -247748.14413451054], [13496140.983600277, -249852.44563740608]]]"
,189102,SULAWESI,BUPATI,74,SULAWESI TENGGARA,09,KONAWE UTARA,IUP,PT,KARUNIA SEJAHTERA MANDIRI,3474092122014072,287 TAHUN 2014,1406566800000,2037718800000.0,OPERASI PRODUKSI,538.0,NIKEL,2,12,I.T,,,KECAMATAN OHEO,"[[[13584591.121880936, -373158.3510909968], [13586629.19629908, -373158.3510909968], [13586629.19629908, -375631.114852244], [13584037.925905326, -375631.114852244], [13584037.925905326, -374951.19990698673], [13584591.121880936, -374951.19990698673], [13584591.121880936, -373158.3510909968]]]"
,189189,SULAWESI,BUPATI,74,SULAWESI TENGGARA,02,KONAWE,IUP,PT,PUTRI GLORY ELSHADAY,3474022122023049,46/1/IUP/PMDN/2023,1698080400000,1987779600000.0,OPERASI PRODUKSI,4086.0,NIKEL,2,12,I.T,,,"PARUDONGKA, TIRAWONUA","[[[13527678.939483732, -326835.28296936926], [13527678.939483732, -326016.41543494235], [13533441.887628464, -326016.41543494235], [13533441.887628464, -328001.8697102962], [13531004.392866094, -328001.8697102962], [13531004.392866094, -330014.9440902344], [13531103.652671177, -330014.9440902344], [13531103.652671177, -330825.5706942481], [13527856.215772822, -330825.5706942481], [13527856.215772822, -332122.64632669813], [13524416.845481994, -332122.7391815802], [13524416.845481994, -330927.0697479369], [13523154.482456397, -330927.0697479369], [13523154.482456397, -327634.0300702502], [13526967.422367971, -327634.0300702502], [13526967.422367971, -326835.28296936926], [13527678.939483732, -326835.28296936926]]]"
,189244,SULAWESI,BUPATI,74,SULAWESI TENGGARA,05,KONAWE SELATAN,IUP,PT,ERA UTAMA PERKASA,3474052122014003,545/826 TAHUN 2012,1355763600000,1986915600000.0,OPERASI PRODUKSI,1500.0,NIKEL,2,12,I.T, ,,KOLONO,"[[[13653958.934943452, -477337.66845382703], [13654760.435277153, -477337.66845382703], [13654760.435277153, -479347.3671845682], [13654360.303601388, -479347.3671845682], [13654360.303601388, -480085.0851535769], [13653958.6256979, -480085.0851535769], [13653958.6256979, -480960.8041933362], [13653157.43460974, -480960.8041933362], [13653157.43460974, -481356.49316471466], [13651554.433942312, -481356.49316471466], [13651554.433942312, -475730.1916212686], [13653958.934943452, -475730.1916212686], [13653958.934943452, -477337.66845382703]]]"
,189295,SULAWESI,BUPATI,74,SULAWESI TENGGARA,05,KONAWE SELATAN,IUP,PT,PANJI NUGRAHA SAKTI,3474052122023032,01/1/IUP/PMDN/2024,1705942800000,1950800400000.0,OPERASI PRODUKSI,1883.0,NIKEL,2,12,I.T,,,LAONTI,"[[[13679208.050817316, -481538.8332046118], [13681908.785339914, -481538.8332046118], [13681908.785339914, -481990.3437199115], [13681045.750040714, -481990.03359094117], [13681045.440795176, -482500.1564233816], [13680501.521406695, -482499.84640417784], [13680501.212161154, -484294.4490881395], [13681082.856500547, -484294.4490881395], [13681082.856500547, -484974.52876195015], [13680538.627866512, -484974.52876195015], [13680535.535745028, -487264.4501768249], [13681110.68637324, -487266.31095570966], [13681110.68637324, -488121.94640038465], [13680436.27582863, -488121.94640038465], [13680436.27582863, -489074.6613002392], [13680037.07177818, -489074.6613002392], [13680037.07177818, -490289.1405601472], [13679844.427165473, -490289.1405601472], [13679844.427165473, -490827.53639043606], [13679390.181860711, -490827.53639043606], [13679390.181860711, -491876.7361281415], [13677821.1954203, -491876.7361281415], [13677821.1954203, -489447.12864873576], [13678224.728574434, -489447.12864873576], [13678224.728574434, -488177.1489376181], [13678394.800043436, -488177.1489376181], [13678394.800043436, -487279.9563710737], [13678633.209323315, -487279.9563710737], [13678633.209323315, -486962.3903898537], [13679127.653320715, -486962.3903898537], [13679127.653320715, -484690.7739636458], [13679279.171615472, -484690.7739636458], [13679279.171615472, -483425.20788282086], [13678973.043015793, -483425.20788282086], [13678973.043015793, -482103.22169743077], [13679208.050817316, -482103.22169743077], [13679208.050817316, -481538.8332046118]]]"
,189298,SULAWESI,BUPATI,72,SULAWESI TENGAH,06,MOROWALI,IUP,PT,MULAI DARI INDONESIA,3472062122023007,540.3/SK.028/DESDM/IV/2011,1303923600000,1935075600000.0,OPERASI PRODUKSI,3147.0,NIKEL,2,12,I.T,,,KEC BAHODOPI DAN BUNGKU PESISIR,"[[[13596851.726920944, -336702.00015071256], [13596851.726920944, -334181.77048303216], [13598152.00046706, -334181.77048303216], [13598152.00046706, -335734.6518491318], [13603159.831436343, -335734.6518491318], [13603159.831436343, -334379.6340192359], [13603960.09489919, -334379.6340192359], [13603960.09489919, -337501.8333300888], [13605667.30296646, -337501.8333300888], [13605667.30296646, -339325.0887880046], [13603162.305178067, -339325.0887880046], [13603162.305178067, -339823.330438136], [13603362.989507034, -339823.330438136], [13603362.972475156, -340123.6545111246], [13603663.552132178, -340125.5587750685], [13603663.552132178, -340528.1181999075], [13604064.302299032, -340528.1181999075], [13604064.302299032, -340830.34831713384], [13604465.05246589, -340830.34831713384], [13604465.05246589, -341032.2483664475], [13605266.552799603, -341032.2483664475], [13605266.552799603, -340830.34831713384], [13605767.181262633, -340830.34831713384], [13605767.181262633, -340527.49882710684], [13606267.500591429, -340527.49882710684], [13606267.500591429, -343048.4807681073], [13605310.446520101, -343048.3339482309], [13605310.462104829, -342846.57730036776], [13604967.22704533, -342846.57730036776], [13604967.22704533, -342760.1800571516], [13604497.211442264, -342760.1800571516], [13604497.211442264, -342443.70035700593], [13604165.726711614, -342443.70035700593], [13604165.726711614, -342247.0622153933], [13603724.159361029, -342247.0622153933], [13603724.159361029, -341839.85209125147], [13602422.030564288, -341839.85209125147], [13602422.030564288, -341235.07782186184], [13602078.486259246, -341235.07782186184], [13602078.486259246, -340707.7220658504], [13601450.768007124, -340707.7220658504], [13601450.768007124, -337508.6457020304], [13598053.977421515, -337508.6457020304], [13598053.977421515, -336702.00015071256], [13596851.726920944, -336702.00015071256]]]"
,189469,SULAWESI,BUPATI,74,SULAWESI TENGGARA,09,KONAWE UTARA,IUP,PT,HOMKEY INTI PRIMA,3074092122023001,2/1/IUP/PMDN/2024,1707238800000,1987779600000.0,OPERASI PRODUKSI,4870.0,NIKEL,2,12,I.T,,,KECAMATAN ROUTA,"[[[13545259.781287493, -354580.4708050053], [13545259.781287493, -355435.2426275158], [13544720.902222918, -355435.2426275158], [13544720.902222918, -352266.42492876423], [13545777.973517131, -352266.42492876423], [13545777.973517131, -351509.5388024807], [13546369.110960064, -351509.5388024807], [13546369.110960064, -350775.57451072044], [13547386.911186956, -350775.57451072044], [13547386.911186956, -348928.6066587438], [13547702.625619318, -348928.6066587438], [13547702.625619318, -349569.65357484116], [13549162.147819566, -349569.65357484116], [13549162.147819566, -350161.15403801407], [13550315.541531464, -350161.15403801407], [13550315.541531464, -350765.04514959303], [13551342.154588481, -350765.04514959303], [13551342.154588481, -351390.61766529427], [13552387.320931071, -351390.61766529427], [13552387.320931071, -351932.5767808258], [13553314.983317243, -351932.5767808258], [13553314.983317243, -352486.9261473383], [13555024.974371789, -352486.9261473383], [13555024.974371789, -353530.5967355958], [13557183.335622313, -353530.5967355958], [13557183.335622313, -355667.5186332859], [13547198.59578925, -355667.5186332859], [13547198.59578925, -354580.4708050053], [13545259.781287493, -354580.4708050053]]]"
,189555,SULAWESI,BUPATI,73,SULAWESI SELATAN,24,LUWU TIMUR,IUP,PT,VIRGO PUSPITA LESTARI,3473242122023003,540/057/DESDM/TAHUN 2011,1305738000000,1936890000000.0,OPERASI PRODUKSI,2698.0,NIKEL,2,12,I.T,,,"DESA TOKALIMBO, KECAMATAN TOWUTI","[[[13510998.115763051, -329980.574555482], [13511186.740517631, -329980.574555482], [13511186.740517631, -327388.95896354085], [13512114.402903799, -327388.95896354085], [13512114.402903799, -327862.69110077235], [13516434.217526345, -327862.69110077235], [13516434.217526345, -329906.2623156209], [13516904.233240716, -329906.2623156209], [13516904.233240716, -333330.8680805294], [13513963.54332183, -333330.8680805294], [13513963.54332183, -332083.01245861134], [13511604.188608103, -332083.01245861134], [13511604.188608103, -331426.5773424763], [13510998.115763051, -331426.5773424763], [13510998.115763051, -329980.574555482]]]"
,189556,SULAWESI,MENTERI,72,SULAWESI TENGAH,06,MOROWALI,IUP,CV,GITA FLORA,1472062122023231,15/1/IUP/PMDN/2024,1721149200000,1906650000000.0,OPERASI PRODUKSI,624.0,NIKEL,2,12,I.T,,,DAMPALA,"[[[13550779.372668883, -324204.16337445023], [13554030.829536688, -324204.16337445023], [13554030.829536688, -325515.41249771527], [13554605.98016491, -325515.41249771527], [13554605.98016491, -325821.0114081918], [13555232.461546164, -325821.0114081918], [13555232.461546164, -326244.08279317064], [13555644.652907636, -326244.08279317064], [13555644.652907636, -326966.9363761816], [13557053.462845946, -326966.9363761816], [13557053.462845946, -327728.931255521], [13558140.652296314, -327728.931255521], [13558140.652296314, -327999.516424869], [13557934.432939628, -327999.516424869], [13557934.432939628, -327849.87244269584], [13556152.702707153, -327849.87244269584], [13556152.702707153, -327698.7424586344], [13555570.563552627, -327698.7424586344], [13555570.563552627, -327214.7623143331], [13555330.299022106, -327214.7623143331], [13555330.299022106, -326706.47831555374], [13555096.095169945, -326706.47831555374], [13555096.095169945, -326294.5827577146], [13554743.738034755, -326294.5827577146], [13554743.738034755, -326105.43259806425], [13554434.54814908, -326105.43259806425], [13554434.54814908, -325880.7689122756], [13554090.539975716, -325880.7689122756], [13554090.539975716, -325672.98003807943], [13553684.37845709, -325672.98003807943], [13553684.37845709, -325486.92719105695], [13552893.14434078, -325486.92719105695], [13552893.14434078, -325639.5716380425], [13551655.704413341, -325639.5716380425], [13551655.704413341, -324998.6517772915], [13550779.372668883, -324998.6517772915], [13550779.372668883, -324204.16337445023]]]"
,189656,KEPULAUAN MALUKU,BUPATI,82,MALUKU UTARA,02,HALMAHERA TENGAH,IUP,PT,DHARMA ROSADI INTERNASIONAL,3482022122024001,540/KEP/324.a/2009 ,1261353600000,1892505600000.0,OPERASI PRODUKSI,540.0,NIKEL,2,12,I.T,,,"DESA FRITU, KEC. W3EDA UTARA, KAB. HALMAHERA TENGAH","[[[14264665.082771836, 63082.073234758514], [14262809.757888176, 63082.073234758514], [14262809.757888176, 64988.88664739479], [14263737.420274347, 64988.88664739479], [14263737.420274347, 66792.9152642545], [14264665.082771836, 66792.9152642545], [14264665.082771836, 63082.073234758514]]]"
,190177,SULAWESI,BUPATI,74,SULAWESI TENGGARA,02,KONAWE,IUP,PT,BUMI KONAWE MINING,3474022122014025,390 TAHUN 2010,1280682000000,1861722000000.0,OPERASI PRODUKSI,3175.0,NIKEL DMP,2,12,CNC-1,,390 TAHU,"KEC. WAWONII TIMUR DAN WAWONII TENGGARA, KAB. KONAWE","[[[13711734.975179557, -464947.47597407835], [13711734.975179557, -465505.5547349411], [13712291.572633523, -465505.5547349411], [13712291.572633523, -466875.9880432151], [13712291.572633523, -467926.9881223851], [13711623.655688766, -467926.9881223851], [13710541.407599272, -467926.9881223851], [13710541.407599272, -468178.13169140485], [13710541.407599272, -468754.87168846984], [13710170.379736457, -468754.87168846984], [13709440.569154812, -468754.87168846984], [13709440.569154812, -469490.3407269974], [13709440.569154812, -469759.4598815274], [13709440.569154812, -471945.3723962279], [13708883.971700849, -471945.3723962279], [13708883.971700849, -472537.65336271934], [13708716.992464662, -472537.65336271934], [13708271.714501485, -472537.65336271934], [13708271.714501485, -472623.71638955065], [13707845.138212768, -472624.10707793396], [13707845.125856295, -472953.1231393451], [13707845.082553016, -473008.48949400435], [13707526.541830113, -473008.3741845989], [13707526.541830113, -473731.3808909008], [13707387.392466618, -473731.3808909008], [13706345.219393823, -473731.3808909008], [13706345.219393823, -474131.4518717397], [13706345.219393823, -474202.78168691805], [13704972.295297114, -474202.769073032], [13704972.415076885, -474131.4518717397], [13704972.037815135, -473260.4291822014], [13704976.824553238, -472338.6259655315], [13704976.824553238, -470996.9052858258], [13707139.929238588, -470996.7378511014], [13707139.929238588, -469826.6002735305], [13708132.565137992, -469826.6002735305], [13708138.882519094, -469499.94015158917], [13708134.161793444, -467362.7548779258], [13706222.287499024, -467357.8226806542], [13706222.916454142, -466175.2539444278], [13706947.420769619, -466175.2539444278], [13706947.747269688, -465750.8872836842], [13707158.519593554, -465750.70869740937], [13707158.519593554, -465372.01732541696], [13707559.677968983, -465371.83873991633], [13707559.707023367, -465161.66618208407], [13707560.00446905, -464947.47597407835], [13708906.235599002, -464947.47597407835], [13710009.523072263, -464947.47597407835], [13711734.975179557, -464947.47597407835]]]"
