,name,link
5769,RAFINDO MINERAL PERKASA,https://modi.esdm.go.id/portal/detailPerusahaan/19070?jp=7
5770,RAGAM TAMBANG INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/21257?jp=1
5771,RAGA SAKTI MANDRAGUNA,https://modi.esdm.go.id/portal/detailPerusahaan/20817?jp=1
5772,RAGA UTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/16688?jp=1
5773,Rahadi Jaya,https://modi.esdm.go.id/portal/detailPerusahaan/14913?jp=1
5774,RAHARJA BARA INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/17393?jp=7
5775,RAHAYANA ENERGY GLOBAL,https://modi.esdm.go.id/portal/detailPerusahaan/18339?jp=7
5776,RAHAYU RESTU ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/19009?jp=7
5777,RAHAYU TAKKA,https://modi.esdm.go.id/portal/detailPerusahaan/6209?jp=1
5778,RAHMAD BERKAH TUNGGAL,https://modi.esdm.go.id/portal/detailPerusahaan/22186?jp=7
5779,RAHMAH CIPTA KHATULISTIWA,https://modi.esdm.go.id/portal/detailPerusahaan/21237?jp=1
5780,RAHMAT,https://modi.esdm.go.id/portal/detailPerusahaan/6221?jp=1
5781,RAHMAT ILLAHI,https://modi.esdm.go.id/portal/detailPerusahaan/6215?jp=1
5782,RAHMAT NIKMAT,https://modi.esdm.go.id/portal/detailPerusahaan/6217?jp=1
5783,RAHMATULLAH,https://modi.esdm.go.id/portal/detailPerusahaan/15485?jp=1
5784,RAIDUFFY GLOBAL TRADING,https://modi.esdm.go.id/portal/detailPerusahaan/19768?jp=7
5785,RAIHANA ARTHA BORNEO,https://modi.esdm.go.id/portal/detailPerusahaan/10278?jp=7
5786,RAIHAN CATUR PUTRA,https://modi.esdm.go.id/portal/detailPerusahaan/6223?jp=1
5787,RAIN ANGGARA SELEBES,https://modi.esdm.go.id/portal/detailPerusahaan/19932?jp=7
5788,RAJA BARA INDOPOWER,https://modi.esdm.go.id/portal/detailPerusahaan/17512?jp=7
5789,RAJABASA BATU SENTOSA,https://modi.esdm.go.id/portal/detailPerusahaan/13427?jp=1
5790,RAJABASA KEDATON MAKMUR MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/20931?jp=1
5791,RAJA BATU PUTIH INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/17611?jp=1
5792,RAJA KALSIUM INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/17114?jp=1
5793,RAJA KARUNIA ALAM,https://modi.esdm.go.id/portal/detailPerusahaan/16052?jp=7
5794,RAJA KUTAI BARU MAKMUR,https://modi.esdm.go.id/portal/detailPerusahaan/6226?jp=1
5795,RAJA MINERAL ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/22092?jp=7
5796,RAJASA PUTRA MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/11111?jp=1
5797,RAJA TAMBANG SAMPANG,https://modi.esdm.go.id/portal/detailPerusahaan/21030?jp=1
5798,RAJAWALI BARA MAKMUR,https://modi.esdm.go.id/portal/detailPerusahaan/9964?jp=7
5799,RAJAWALI BARA YUDHA PERKASA,https://modi.esdm.go.id/portal/detailPerusahaan/15174?jp=7
5800,RAJAWALI BUMI RAYA,https://modi.esdm.go.id/portal/detailPerusahaan/21202?jp=7
5801,RAJAWALI INVESTASI GRUP,https://modi.esdm.go.id/portal/detailPerusahaan/21068?jp=7
5802,RAJAWALI JAYA BERSAMA,https://modi.esdm.go.id/portal/detailPerusahaan/10002?jp=7
5803,RAJAWALI MULTI ARTHA,https://modi.esdm.go.id/portal/detailPerusahaan/16613?jp=7
5804,RAJAWALI MULTI SELARAS,https://modi.esdm.go.id/portal/detailPerusahaan/15847?jp=7
5805,Rajawali Octorys Sundari,https://modi.esdm.go.id/portal/detailPerusahaan/15057?jp=1
5806,RAJAWALI PUTRA MANYARAN,https://modi.esdm.go.id/portal/detailPerusahaan/17971?jp=7
5807,RAJAWALI SATU SEMBILAN MAKMUR,https://modi.esdm.go.id/portal/detailPerusahaan/13858?jp=7
5808,RAJAWALI SILIKA MINING,https://modi.esdm.go.id/portal/detailPerusahaan/18876?jp=1
5809,RAJAWALI SINAR ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/19045?jp=7
5810,RAJAWALI SINAR NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/14807?jp=7
5811,RAJAWALI TRADING NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/19353?jp=7
5812,RAJEHAN ARIQ,https://modi.esdm.go.id/portal/detailPerusahaan/6235?jp=1
5813,RAJO ALAM SEJATI JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/18762?jp=1
5814,RAKASA PRIMA MINERAL,https://modi.esdm.go.id/portal/detailPerusahaan/21493?jp=1
5815,RAKHA MAJU JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/17903?jp=7
5816,RAKSA ALAM NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/21250?jp=1
5817,RAMA BUMI INDO,https://modi.esdm.go.id/portal/detailPerusahaan/10160?jp=7
5818,RAMA COAL RESOURCES,https://modi.esdm.go.id/portal/detailPerusahaan/16226?jp=7
5819,RAMADAN BERKAH TRADING,https://modi.esdm.go.id/portal/detailPerusahaan/17599?jp=7
5820,RAMADAN PRATAMA BAROKAH,https://modi.esdm.go.id/portal/detailPerusahaan/21909?jp=7
5821,RAMADAN PRIMA NIKEL INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/18440?jp=7
5822,RAMA KARYA CIPTA,https://modi.esdm.go.id/portal/detailPerusahaan/21756?jp=1
5823,RAMA TIMUR RESOURCES,https://modi.esdm.go.id/portal/detailPerusahaan/21911?jp=7
5824,RAMZAN TRADING INVESTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/19933?jp=7
5825,RANAH TIGO LUHAK,https://modi.esdm.go.id/portal/detailPerusahaan/6243?jp=1
5826,RANASPI ARYANORI,https://modi.esdm.go.id/portal/detailPerusahaan/6244?jp=1
5827,RANCANG MEGAH KONSTRUKSI,https://modi.esdm.go.id/portal/detailPerusahaan/19668?jp=7
5828,RANCA TANJUNG ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/20916?jp=1
5829,RANGGALAWE BANGUN NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/17791?jp=1
5830,RANGGALAWE MAHKOTA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/17793?jp=1
5831,RANGGALAWE PANDIGA TUBAN,https://modi.esdm.go.id/portal/detailPerusahaan/17680?jp=1
5832,RANGGALAWE RAJA TUBAN,https://modi.esdm.go.id/portal/detailPerusahaan/17794?jp=1
5833,RANTAUPANJANG UTAMA BHAKTI,https://modi.esdm.go.id/portal/detailPerusahaan/6248?jp=1
5834,RANTAU UTAMA BHAKTI SUMATRA,https://modi.esdm.go.id/portal/detailPerusahaan/9992?jp=7
5835,RANU WELUM INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/18501?jp=7
5836,RAODAH BUMI SULTRA,https://modi.esdm.go.id/portal/detailPerusahaan/6249?jp=1
5837,RAPAK ANUGERAH PRIMA COAL,https://modi.esdm.go.id/portal/detailPerusahaan/6250?jp=1
5838,RASAU SUBUR,https://modi.esdm.go.id/portal/detailPerusahaan/6253?jp=1
5839,RASWIN SEBLAS ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/22044?jp=7
5840,RATAH COAL,https://modi.esdm.go.id/portal/detailPerusahaan/6257?jp=3
5841,RATNA GLOBAL ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/19470?jp=7
5842,RATNA MUTHUMANIKAM,https://modi.esdm.go.id/portal/detailPerusahaan/16520?jp=7
5843,RATOK MINING,https://modi.esdm.go.id/portal/detailPerusahaan/6261?jp=1
5844,RATU KAILA RESOURCES,https://modi.esdm.go.id/portal/detailPerusahaan/14225?jp=7
5845,RATU MEGA BARA,https://modi.esdm.go.id/portal/detailPerusahaan/21090?jp=7
5846,RATU SAMBAN MINING,https://modi.esdm.go.id/portal/detailPerusahaan/6266?jp=1
5847,RATU TAMBANG MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/18837?jp=1
5848,RAVADI JAYA PERKASA,https://modi.esdm.go.id/portal/detailPerusahaan/16621?jp=1
5849,RAVA JAYANTARA PRATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/21125?jp=7
5850,RAWAN RESOURCES TRADING,https://modi.esdm.go.id/portal/detailPerusahaan/19110?jp=7
5851,RAYA BARA BERKAH ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/17763?jp=7
5852,RAYADINATA SUKSES BERSAMA,https://modi.esdm.go.id/portal/detailPerusahaan/16210?jp=7
5853,RAYA MAHAKAM JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/13902?jp=7
5854,RAYA SILIKA PERSADA,https://modi.esdm.go.id/portal/detailPerusahaan/16315?jp=1
5855,RAYA SILIKA SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/16407?jp=1
5856,REALEN TRADING INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/19169?jp=7
5857,RECALAY USAHA JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/17430?jp=7
5858,Redland Mitra Digdaya,https://modi.esdm.go.id/portal/detailPerusahaan/14680?jp=1
5859,REDLIN MINING INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/20812?jp=7
5860,REDSEA RESOURCES INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/21310?jp=7
5861,REGAJU BARA JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/19578?jp=7
5862,REGENT INTERNATIONAL RESOURCES,https://modi.esdm.go.id/portal/detailPerusahaan/10257?jp=7
5863,REGENT KALTIM ANUGERAH,https://modi.esdm.go.id/portal/detailPerusahaan/6346?jp=1
5864,REJEKI ALAM SULTRA,https://modi.esdm.go.id/portal/detailPerusahaan/20191?jp=1
5865,REJEKI JAYA MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/6281?jp=1
5866,REKADAYA SARANA MUKTI,https://modi.esdm.go.id/portal/detailPerusahaan/13830?jp=1
5867,REKAMITRA CIPTA TAMBANG,https://modi.esdm.go.id/portal/detailPerusahaan/11169?jp=7
5868,REKAYASA BUMI MOROWALI,https://modi.esdm.go.id/portal/detailPerusahaan/16350?jp=1
5869,REMBANG BANGUN PERSADA,https://modi.esdm.go.id/portal/detailPerusahaan/15399?jp=1
5870,Rempoa Mineral Global,https://modi.esdm.go.id/portal/detailPerusahaan/14493?jp=7
5871,RENCANA MULIA BARATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/6290?jp=1
5872,RENJANA SWAKARYA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/18164?jp=7
5873,RENSHIN ADIDAYA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/18732?jp=7
5874,RESEP,https://modi.esdm.go.id/portal/detailPerusahaan/11215?jp=1
5875,RESKY BARA PERKASA INTERNUSA,https://modi.esdm.go.id/portal/detailPerusahaan/18125?jp=7
5876,RESOKU PRATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/15361?jp=7
5877,RESTU BUMI ANOA,https://modi.esdm.go.id/portal/detailPerusahaan/20021?jp=7
5878,RESTU ENERGI SEPADAN,https://modi.esdm.go.id/portal/detailPerusahaan/10439?jp=7
5879,RESTU IBU,https://modi.esdm.go.id/portal/detailPerusahaan/6305?jp=1
5880,RESTU RAYA INDONUSA,https://modi.esdm.go.id/portal/detailPerusahaan/18922?jp=7
5881,RESUTAMA	INDO JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/21625?jp=7
5882,RESWARA MINERGI HARTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/10112?jp=7
5883,REVINDO JASA MINERAL,https://modi.esdm.go.id/portal/detailPerusahaan/21988?jp=7
5884,REX SAHABAT ENERGY,https://modi.esdm.go.id/portal/detailPerusahaan/18296?jp=7
5885,REYLAN JAYA NIKELINDO,https://modi.esdm.go.id/portal/detailPerusahaan/18154?jp=7
5886,REZA JAYA ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/20552?jp=1
5887,REZEKI GIRI NAGA,https://modi.esdm.go.id/portal/detailPerusahaan/17246?jp=1
5888,REZEKI MAKMUR SENTOSA,https://modi.esdm.go.id/portal/detailPerusahaan/21182?jp=7
5889,REZEKI SAMUDERA JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/20804?jp=1
5890,REZKI ENERGI INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/19700?jp=7
5891,REZKY BATU KAPUR,https://modi.esdm.go.id/portal/detailPerusahaan/9380?jp=1
5892,REZKY UTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/13785?jp=1
5893,REZKY UTAMA JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/17073?jp=1
5894,RF BERSAUDARA,https://modi.esdm.go.id/portal/detailPerusahaan/19779?jp=1
5895,RHEINCOAL SUPPLY & TRADING INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/9981?jp=7
5896,RIAUALAM ANUGERAH INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/6316?jp=1
5897,RIAU BERLIAN UTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/15783?jp=1
5898,RIAU MITRA BINA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/10294?jp=7
5899,RIAU MULTI INVESTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/6322?jp=1
5900,RIAU SEPADAN,https://modi.esdm.go.id/portal/detailPerusahaan/13573?jp=1
5901,RICKY PUTRA SORDAK MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/14057?jp=1
5902,RIDATAMA CAHAYA ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/13100?jp=1
5903,RIDHA BUANA MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/15763?jp=1
5904,RIFANSI DWI PUTRA,https://modi.esdm.go.id/portal/detailPerusahaan/16492?jp=7
5905,RIFKI DAN RAISHA ANURSYAH,https://modi.esdm.go.id/portal/detailPerusahaan/15564?jp=7
5906,RIGEL RESOURCES,https://modi.esdm.go.id/portal/detailPerusahaan/17627?jp=7
5907,RIGR PRIMA ENERGY,https://modi.esdm.go.id/portal/detailPerusahaan/18958?jp=7
5908,RIKA MANDIRI JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/18604?jp=7
5909,RIMAU ENERGY MINING,https://modi.esdm.go.id/portal/detailPerusahaan/6337?jp=1
5910,RIMAU INDONESIA TERMINAL,https://modi.esdm.go.id/portal/detailPerusahaan/21518?jp=7
5911,RIMAU TANGGUH PERKASA,https://modi.esdm.go.id/portal/detailPerusahaan/6338?jp=1
5912,RIMBA KURNIA ALAM,https://modi.esdm.go.id/portal/detailPerusahaan/6342?jp=1
5913,RIMBAREX SINERGI NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/14491?jp=7
5914,RIMBA SUBUR LESTARI,https://modi.esdm.go.id/portal/detailPerusahaan/6343?jp=1
5915,RINA MAKMUR SAMARINDA,https://modi.esdm.go.id/portal/detailPerusahaan/16825?jp=7
5916,RINDA KALTIM ANUGERAH,https://modi.esdm.go.id/portal/detailPerusahaan/9330?jp=1
5917,RINDANG ASIA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/18472?jp=7
5918,RINDANG NUSANTARA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/18926?jp=7
5919,RINJO USAHA MINERAL,https://modi.esdm.go.id/portal/detailPerusahaan/21666?jp=1
5920,RINOFINI JAYA ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/17044?jp=7
5921,RIOTA JAYA LESTARI,https://modi.esdm.go.id/portal/detailPerusahaan/6356?jp=1
5922,RISGUN PERKASA ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/11774?jp=1
5923,RISKHI ATHILLA SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/16931?jp=7
5924,RISUN MATERIALS INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/18754?jp=7
5925,RISWAN MANDIRI PERKASA,https://modi.esdm.go.id/portal/detailPerusahaan/17758?jp=1
5926,RIYANTA JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/6371?jp=1
5927,RIZKI ANUGRAH PRATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/11342?jp=7
5928,RIZKI MINING PRATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/14424?jp=7
5929,RIZKI MINING PRATAMA INTERNASIONAL,https://modi.esdm.go.id/portal/detailPerusahaan/21449?jp=7
5930,RIZKI MINING PRATAMA MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/16999?jp=7
5931,RIZKI MULIA BARA,https://modi.esdm.go.id/portal/detailPerusahaan/6380?jp=1
5932,RIZKI PUTRA BERSAUDARA,https://modi.esdm.go.id/portal/detailPerusahaan/16041?jp=1
5933,RIZKY ANUGRAH MINERAL,https://modi.esdm.go.id/portal/detailPerusahaan/18016?jp=7
5934,RIZKY BANTEN BERLIAN,https://modi.esdm.go.id/portal/detailPerusahaan/15071?jp=1
5935,RIZKY BARA MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/18332?jp=7
5936,RIZKY BARITO TIMUR,https://modi.esdm.go.id/portal/detailPerusahaan/6384?jp=1
5937,RIZKY BATU KHATULISTIWA,https://modi.esdm.go.id/portal/detailPerusahaan/20637?jp=7
5938,RIZKY BUMI ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/21902?jp=7
5939,RIZKY DAYA PRATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/18493?jp=7
5940,RIZKY DWI UTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/6385?jp=1
5941,RIZKY MANDIRI ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/15497?jp=7
5942,RIZKY MORO LANGGENG,https://modi.esdm.go.id/portal/detailPerusahaan/13087?jp=7
5943,RIZKY PERDANA GRUP,https://modi.esdm.go.id/portal/detailPerusahaan/20050?jp=1
5944,RIZKY PUTRA AMIN,https://modi.esdm.go.id/portal/detailPerusahaan/15860?jp=7
5945,RIZKY RADJAGAOE ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/19366?jp=1
5946,RIZQI BIOKAS PRATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/9558?jp=1
5947,RIZQI PERDANA,https://modi.esdm.go.id/portal/detailPerusahaan/20815?jp=1
5948,RIZQI SINAR BIOKAS,https://modi.esdm.go.id/portal/detailPerusahaan/9754?jp=1
5949,RIZQITA BERKAH BERSAMA,https://modi.esdm.go.id/portal/detailPerusahaan/19435?jp=7
5950,RIZQITA SUKSES ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/12033?jp=7
5951,RIZQI UTAMA LIMA SAUDARA,https://modi.esdm.go.id/portal/detailPerusahaan/18555?jp=7
5952,RIZQU BUMI WISESA,https://modi.esdm.go.id/portal/detailPerusahaan/14563?jp=1
5953,RJV NIKEL INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/16756?jp=7
5954,RLK ASIA DEVELOPMENT,https://modi.esdm.go.id/portal/detailPerusahaan/18317?jp=7
5955,RLK DEVELOPMENT INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/10223?jp=7
5956,RM INVESTMENTS AND PROJECTS,https://modi.esdm.go.id/portal/detailPerusahaan/21105?jp=7
5957,ROBUST COAL SUPPLY CHAIN,https://modi.esdm.go.id/portal/detailPerusahaan/21891?jp=7
5958,ROBYONG MULYO ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/9463?jp=1
5959,ROCKGEO ENERGI NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/14815?jp=7
5960,ROCKSTAR KOMODITAS INTERNASIONAL,https://modi.esdm.go.id/portal/detailPerusahaan/18848?jp=7
5961,RODA TATAMAS,https://modi.esdm.go.id/portal/detailPerusahaan/8927?jp=1
5962,RODATEKNINDO PURAJAYA,https://modi.esdm.go.id/portal/detailPerusahaan/15056?jp=1
5963,ROFINA ABADI SENTOSA,https://modi.esdm.go.id/portal/detailPerusahaan/14782?jp=7
5964,ROGAN BARA MANDIRI,https://modi.esdm.go.id/portal/detailPerusahaan/18271?jp=7
5965,ROHUL ENERGI INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/6409?jp=1
5966,ROHUL MINERAL RESOURCES,https://modi.esdm.go.id/portal/detailPerusahaan/18285?jp=7
5967,ROJULA SUMBER DAYA SELARAS,https://modi.esdm.go.id/portal/detailPerusahaan/18253?jp=7
5968,ROKAN MITRA PERSADA,https://modi.esdm.go.id/portal/detailPerusahaan/20598?jp=9
5969,ROLAS NUSANTARA TAMBANG,https://modi.esdm.go.id/portal/detailPerusahaan/10599?jp=1
5970,RORO ARTHA SENTOSA,https://modi.esdm.go.id/portal/detailPerusahaan/10242?jp=7
5971,ROSHINI INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/6415?jp=1
5972,ROUDHOH PRATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/21888?jp=1
5973,ROUNDHILL CAPITAL INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/10084?jp=7
5974,ROYAL BUMI UTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/6419?jp=1
5975,ROYAL GLOBAL MINERAL,https://modi.esdm.go.id/portal/detailPerusahaan/17873?jp=7
5976,ROYAL PRIMA COAL,https://modi.esdm.go.id/portal/detailPerusahaan/6422?jp=1
5977,ROYAL PRIMA SILIKA,https://modi.esdm.go.id/portal/detailPerusahaan/21577?jp=1
5978,ROYAL SOUTH EAST COMMODITIES,https://modi.esdm.go.id/portal/detailPerusahaan/18542?jp=7
5979,ROYALTAMA MULTI KOMODITI NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/13847?jp=7
5980,ROYAN BARATAMA ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/21726?jp=7
5981,RR. Ika Fibri Heriyanti,https://modi.esdm.go.id/portal/detailPerusahaan/15365?jp=1
5982,RSK JAYA INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/15944?jp=7
5983,RUBY SELARAS DIPA DHARMA,https://modi.esdm.go.id/portal/detailPerusahaan/19922?jp=1
5984,RUCITA MINERAL INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/10087?jp=7
5985,"RUDDY SUTEDJA,SE",https://modi.esdm.go.id/portal/detailPerusahaan/14157?jp=1
5986,RUDI BARATAMA AGUNG,https://modi.esdm.go.id/portal/detailPerusahaan/10188?jp=7
5987,RUDIN SAPRUDIN,https://modi.esdm.go.id/portal/detailPerusahaan/13875?jp=1
5988,RUIXIN COAL MINING,https://modi.esdm.go.id/portal/detailPerusahaan/17615?jp=7
5989,RUKUN ABADI JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/19066?jp=7
5990,RUKUN JAYA ABADI COAL,https://modi.esdm.go.id/portal/detailPerusahaan/15525?jp=7
5991,RUKUN MAKMUR,https://modi.esdm.go.id/portal/detailPerusahaan/14078?jp=7
5992,RUMAH RAGA ALAM,https://modi.esdm.go.id/portal/detailPerusahaan/10079?jp=7
5993,RUMAH TANGGA IDAMAN,https://modi.esdm.go.id/portal/detailPerusahaan/18973?jp=7
5994,RUM JAYA SENTOSA,https://modi.esdm.go.id/portal/detailPerusahaan/20201?jp=1
5995,RUNELA JAYA ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/15837?jp=1
5996,RUSH ENERGY INDOMA,https://modi.esdm.go.id/portal/detailPerusahaan/21405?jp=7
5997,RUSTELINDO SINERGI SUKSES,https://modi.esdm.go.id/portal/detailPerusahaan/15026?jp=7
5998,RWOOD RESOURCES INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/10240?jp=7
5999,RYFAST NATA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/21639?jp=7
6000,SABAK ENERGI INDOJA,https://modi.esdm.go.id/portal/detailPerusahaan/21608?jp=7
6001,SABA URVILLA PERKASA,https://modi.esdm.go.id/portal/detailPerusahaan/16951?jp=7
6002,SABDA ALAM RESOURCES,https://modi.esdm.go.id/portal/detailPerusahaan/17568?jp=7
6003,SADEWEDHI BUMISAKA UTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/20143?jp=1
6004,SADIKUN NIAGAMAS RAYA,https://modi.esdm.go.id/portal/detailPerusahaan/9986?jp=7
6005,SAFRIA IRFANA PUTRA,https://modi.esdm.go.id/portal/detailPerusahaan/14774?jp=1
6006,SAGO PRIMA PRATAMA,https://modi.esdm.go.id/portal/detailPerusahaan/6460?jp=1
6007,SAHABAT BARA RESWARA,https://modi.esdm.go.id/portal/detailPerusahaan/18590?jp=7
6008,SAHABAT INTI SINERGI,https://modi.esdm.go.id/portal/detailPerusahaan/20971?jp=7
6009,SAHALA BARA LOGISTIK,https://modi.esdm.go.id/portal/detailPerusahaan/21396?jp=7
6010,SAHLAH KHOIRIYAH ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/14461?jp=7
6011,SAHRI ANUGERAH PUSAKA,https://modi.esdm.go.id/portal/detailPerusahaan/16967?jp=7
6012,SAI BARA UTAMA,https://modi.esdm.go.id/portal/detailPerusahaan/21647?jp=7
6013,SAIJAAN PRIMA CAHAYA,https://modi.esdm.go.id/portal/detailPerusahaan/10007?jp=7
6014,SAIJAAN PRIMA COAL,https://modi.esdm.go.id/portal/detailPerusahaan/6473?jp=1
6015,SAING BARA ENERGI,https://modi.esdm.go.id/portal/detailPerusahaan/17677?jp=7
6016,SAI NIAGA INTERNASIONAL,https://modi.esdm.go.id/portal/detailPerusahaan/14067?jp=7
6017,SAKA INDAH PERKASA,https://modi.esdm.go.id/portal/detailPerusahaan/10145?jp=7
6018,SAKA PUTRA PERKASA,https://modi.esdm.go.id/portal/detailPerusahaan/6475?jp=1
6019,SAKA TRADER INDONESIA,https://modi.esdm.go.id/portal/detailPerusahaan/17639?jp=7
6020,SAKHER ALAM PERSADA,https://modi.esdm.go.id/portal/detailPerusahaan/20673?jp=1
6021,SAKTI NUSANTARA BAKTI,https://modi.esdm.go.id/portal/detailPerusahaan/9934?jp=7
6022,SALAM ENERGI ABADI,https://modi.esdm.go.id/portal/detailPerusahaan/20894?jp=7
6023,SALAPANG CAHAYA SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/18113?jp=7
6024,SAL JAYA MAKMUR,https://modi.esdm.go.id/portal/detailPerusahaan/15679?jp=7
6025,SAMBAKI TAMBANG SENTOSA,https://modi.esdm.go.id/portal/detailPerusahaan/6498?jp=1
6026,SAMBAS MINERALS MINING,https://modi.esdm.go.id/portal/detailPerusahaan/6499?jp=1
6027,SAMBAS SUMBER PERKASA,https://modi.esdm.go.id/portal/detailPerusahaan/20509?jp=1
6028,SAM MINING,https://modi.esdm.go.id/portal/detailPerusahaan/6490?jp=1
6029,SAMPIT ENERGY SEJAHTERA,https://modi.esdm.go.id/portal/detailPerusahaan/21123?jp=1
6030,SAMPOERNA TIMAH NUSANTARA,https://modi.esdm.go.id/portal/detailPerusahaan/10621?jp=1
6031,SAMUDERA ALAM SUTERA,https://modi.esdm.go.id/portal/detailPerusahaan/17917?jp=7
6032,SAMUDERA BANTEN JAYA,https://modi.esdm.go.id/portal/detailPerusahaan/6512?jp=1
6033,SAMUDERA BARA BORNEO,https://modi.esdm.go.id/portal/detailPerusahaan/20887?jp=7
6034,SAMUDERA BARA MAKMUR,https://modi.esdm.go.id/portal/detailPerusahaan/18214?jp=7
6035,SAMUDERA BARA PERKASA,https://modi.esdm.go.id/portal/detailPerusahaan/21448?jp=7
