,longitude,latitude,id,potential,commodity,group,location,city,province,object_name,total_reserve,total_resource,unit,year_measured
0,96.654,4.526,aEtJWUd3REFJN1FWRjdnS21KZWRwUT09,Mineral Logam,Emas Primer,Logam Mulia,Miwah,Nagan Raya,Aceh,Emas Primer Miwah,103900000.0,0.0,Ton,2022
1,99.072894,1.549548,NlFMdjFmQkdnS0NQQ3dCYm1pR01KUT09,Mineral Logam,Emas Primer,Logam Mulia,Uluala Hulu,Tapanuli Selatan,Sumatera Utara,Emas Primer Uluala Hulu,3500000.0,0.0,Ton,2022
2,99.0652,1.533847,Smd6czk0WGc1OUwxM3dQRFZMT2xxdz09,Mineral Logam,Emas Primer,Logam Mulia,Tor Uluala,Tapanuli Selatan,Sumatera Utara,Emas Primer Tor Uluala,36000000.0,17600000.0,Ton,2022
3,99.066059,1.525358,alRuUUFWL2xOZjQ1Z0hFTkxSTVludz09,Mineral Logam,Emas Primer,Logam Mulia,Ramba Joring,Tapanuli Selatan,Sumatera Utara,Emas Primer Ramba Joring,28900000.0,18800000.0,Ton,2022
4,99.063706,1.512728,blVtNXBkbThNMEN4NlhoNlYxU2QxUT09,Mineral Logam,Emas Primer,Logam Mulia,Purnama,Tapanuli Selatan,Sumatera Utara,Emas Primer Purnama,123500000.0,42300000.0,Ton,2022
5,99.067297,1.515069,V2IvSVFSZGI1TThFU3F0QXo1dFczdz09,Mineral Logam,Emas Primer,Logam Mulia,Mine Stockpiles,Tapanuli Selatan,Sumatera Utara,Emas Primer Mine Stockpiles,2300000.0,2300000.0,Ton,2022
6,99.075806,1.503901,YjB6a1lRRktzOVR6N2FqeEJjMWJCQT09,Mineral Logam,Emas Primer,Logam Mulia,Barani,Tapanuli Selatan,Sumatera Utara,Emas Primer Barani,15100000.0,4900000.0,Ton,2022
7,99.081543,1.491848,Q2hTVVJFTzFrS0Z6YlhjNkQ5NTF1UT09,Mineral Logam,Emas Primer,Logam Mulia,Horas,Tapanuli Selatan,Sumatera Utara,Emas Primer Horas,1900000.0,0.0,Ton,2022
8,99.416667,0.916667,anZYMUM3cHEvV3NIVURVbk16d0s5UT09,Mineral Logam,Emas Primer,Logam Mulia,Sihayo,Mandailing Natal,Sumatera Utara,Emas Primer Sihayo,19927100.0,10804000.0,Ton,2022
9,99.450384,0.918803,aktqYlg5L1lNRlhzUGtQKzBacXhvdz09,Mineral Logam,Emas Primer,Logam Mulia,Sambung,Mandailing Natal,Sumatera Utara,Emas Primer Sambung,2857000.0,1499000.0,Ton,2022
10,99.775,0.651,cWNRTGUzemQwVnI3MUFsblZmaS8wdz09,Mineral Logam,Emas Primer,Logam Mulia,Pagaran Siayu,Mandailing Natal,Sumatera Utara,Emas Primer Pagaran Siayu,65000.0,0.0,Ton,2022
11,99.764,0.346,QzV6dTZwandmRGRFRElqK3lKSUxxdz09,Mineral Logam,Emas Primer,Logam Mulia,Balimbing,Pasaman Barat,Sumatera Barat,Emas Primer Balimbing,75000.0,0.0,Ton,2022
12,100.352,0.014,QkV4Q2NyNEd4Z1h1SzZlSy9pVS9LZz09,Mineral Logam,Emas Primer,Logam Mulia,Mangani,Lima Puluh Kota,Sumatera Barat,Emas Primer Mangani,75473.0,0.0,Ton,2022
13,101.512,-0.853,a3dSd04vbSsxRlBRZy94OGF4M1MrUT09,Mineral Logam,Emas Primer,Logam Mulia,Pulau Punjung,Dharmasraya,Sumatera Barat,Emas Primer Pulau Punjung,18697.0,0.0,Ton,2022
14,100.763,-1.276,RVRpSnVsMEx2eUkydG5QMVdDSm4rZz09,Mineral Logam,Emas Primer,Logam Mulia,Kinandam,Pesisir Selatan,Sumatera Barat,Emas Primer Kinandam,6000.0,0.0,Ton,2022
15,100.772,-1.303,VWxLNUVsZ0Vacmc3SlFXY2xTRWNvUT09,Mineral Logam,Emas Primer,Logam Mulia,Salida,Pesisir Selatan,Sumatera Barat,Emas Primer Salida,579000.0,0.0,Ton,2022
16,100.683,-1.428,Mk1BcnlSVHNmU0ljazJQTUJYbDltQT09,Mineral Logam,Emas Primer,Logam Mulia,Daerah Batangkapas,Pesisir Selatan,Sumatera Barat,Emas Primer Daerah Batangkapas,106000.0,0.0,Ton,2022
17,102.187,-1.535,amlhNjl0L0p4ditvTXd4aXlPeUpYQT09,Mineral Logam,Emas Primer,Logam Mulia,"Sungai Gembir, Sungai Mengkuang Tambangcucur, Sungai Benit",Bungo,Jambi,"Emas Primer Sungai Gembir, Sungai Mengkuang Tambangcucur, Sungai Benit",0.0,0.0,Ton,2022
18,102.018,-2.604,R1loU1NMQyt3V1Qrc2ZQQ2pWWHBwQT09,Mineral Logam,Emas Primer,Logam Mulia,Ampar Tengah,Merangin,Jambi,Emas Primer Ampar Tengah,3000000.0,0.0,Ton,2022
19,101.954,-2.636,UzJzaXVJK0hmUitJWk5FNFJmSC91dz09,Mineral Logam,Emas Primer,Logam Mulia,Mentenang Tengah,Merangin,Jambi,Emas Primer Mentenang Tengah,453643.0,0.0,Ton,2022
20,102.001,-2.707,UVdhS1dST3pVUXYwT3pDeVZxdm5yZz09,Mineral Logam,Emas Primer,Logam Mulia,Kesisih Kiri,Merangin,Jambi,Emas Primer Kesisih Kiri,21000000.0,0.0,Ton,2022
21,102.749,-2.719,TEZEaURwdUFZMVZKSFRsOW5XNUhSQT09,Mineral Logam,Emas Primer,Logam Mulia,"Sungai Tuboh, Musi Rawas",Musi Rawas Utara,Sumatera Selatan,"Emas Primer Sungai Tuboh, Musi Rawas",1760000.0,0.0,Ton,2022
22,102.516,-2.81,VFJrYU1SdDVKclZBMDY1Q0JQK2tJZz09,Mineral Logam,Emas Primer,Logam Mulia,"Utara Soil North Ext (Desa Muara Tiku, Desa Pulau Kidak)",Musi Rawas Utara,Sumatera Selatan,"Emas Primer Utara Soil North Ext (Desa Muara Tiku, Desa Pulau Kidak)",0.0,0.0,Ton,2022
23,102.523,-2.819,MzM4Qm5RcmRHZDY4VC9ZUWdLaUtiQT09,Mineral Logam,Emas Primer,Logam Mulia,"C9 T 5 (Desa Muara Tiku, Desa Pulau Kidak)",Musi Rawas Utara,Sumatera Selatan,"Emas Primer C9 T 5 (Desa Muara Tiku, Desa Pulau Kidak)",0.0,0.0,Ton,2022
24,102.511,-2.816,NWhnQXFKclVKaFFSM0p5MTNiMDNVZz09,Mineral Logam,Emas Primer,Logam Mulia,"Utara Soil Anomaly Main Zone (Desa Muara Tiku, Desa Pulau Kidak)",Musi Rawas Utara,Sumatera Selatan,"Emas Primer Utara Soil Anomaly Main Zone (Desa Muara Tiku, Desa Pulau Kidak)",0.0,0.0,Ton,2022
25,102.494,-2.82,ZHFobzlqNmlKNnFobjhXRVhpaDg3dz09,Mineral Logam,Emas Primer,Logam Mulia,"IND SW Extension (Desa Muara Tiku, Desa Pulau Kidak)",Musi Rawas Utara,Sumatera Selatan,"Emas Primer IND SW Extension (Desa Muara Tiku, Desa Pulau Kidak)",0.0,0.0,Ton,2022
26,102.503,-2.83,akMyZHp4WC9tbUd2bXB3VDZTSVVCZz09,Mineral Logam,Emas Primer,Logam Mulia,"Zona Oksida C9 Tiris (Desa Muara Tiku, Desa Pulau Kidak)",Musi Rawas Utara,Sumatera Selatan,"Emas Primer Zona Oksida C9 Tiris (Desa Muara Tiku, Desa Pulau Kidak)",0.0,7740000.0,Ton,2022
27,102.509,-2.829,TFpaQWQ1K25EU3NyYmxVZHJDZ0pQUT09,Mineral Logam,Emas Primer,Logam Mulia,"INF 1 Extension (Desa Muara Tiku, Desa Pulau Kidak)",Musi Rawas Utara,Sumatera Selatan,"Emas Primer INF 1 Extension (Desa Muara Tiku, Desa Pulau Kidak)",0.0,0.0,Ton,2022
28,102.507,-2.832,SzBiMklLdkNyVlFCZEliQnJqZm1YZz09,Mineral Logam,Emas Primer,Logam Mulia,"IND S Extension (Desa Muara Tiku, Desa Pulau Kidak)",Musi Rawas Utara,Sumatera Selatan,"Emas Primer IND S Extension (Desa Muara Tiku, Desa Pulau Kidak)",0.0,0.0,Ton,2022
29,101.927,-2.988,R2lsOEN4d1hRUDZxTzJoODA5REJXQT09,Mineral Logam,Emas Primer,Logam Mulia,Lebong Tandai,Bengkulu Utara,Bengkulu,Emas Primer Lebong Tandai,310900.0,0.0,Ton,2022
30,101.917,-3.044,VnZEaFhSUDFmcVNJNVIwU0lkOGRqQT09,Mineral Logam,Emas Primer,Logam Mulia,Air Nora,Bengkulu Utara,Bengkulu,Emas Primer Air Nora,400000.0,0.0,Ton,2022
31,101.94,-3.056,NG9mMTdsTmxUazVoU0NZMlVDcUVGQT09,Mineral Logam,Emas Primer,Logam Mulia,Karang Suluh,Bengkulu Utara,Bengkulu,Emas Primer Karang Suluh,300000.0,0.0,Ton,2022
32,102.108,-3.039,dVR2WlIvVTNibldQUVkxOHlwUE9pZz09,Mineral Logam,Emas Primer,Logam Mulia,Lebong Simau,Lebong,Bengkulu,Emas Primer Lebong Simau,260000.0,0.0,Ton,2022
33,102.175,-3.066,RU9nZit5dGFYWlFHVGdiNHhpM2NmUT09,Mineral Logam,Emas Primer,Logam Mulia,Lebong Donok,Lebong,Bengkulu,Emas Primer Lebong Donok,3243000.0,0.0,Ton,2022
34,102.170995,-3.093494,bUhYSlRwcEVMc1drRDFHNmhDQmp0Zz09,Mineral Logam,Emas Primer,Logam Mulia,Tambang Sawah,Lebong,Bengkulu,Emas Primer Tambang Sawah,2758528.0,1314440.0,Ton,2022
35,102.206,-3.146,WUZtQm1nUVBtQTZQV1IyR1ZIM2xmdz09,Mineral Logam,Emas Primer,Logam Mulia,Lebong Sulit,Lebong,Bengkulu,Emas Primer Lebong Sulit,8733438.0,0.0,Ton,2022
36,102.269,-3.371,bGx6QkRRQy9jQStjZHZiREltcUxsZz09,Mineral Logam,Emas Primer,Logam Mulia,Lebong Simpang,Bengkulu Utara,Bengkulu,Emas Primer Lebong Simpang,228375.0,0.0,Ton,2022
37,103.157,-4.149,ZTh6czBTMVJabldjamptUG5Rb25uQT09,Mineral Logam,Emas Primer,Logam Mulia,Daerah Kecamatan Pino,Empat Lawang,Sumatera Selatan,Emas Primer Daerah Kecamatan Pino,100000.0,0.0,Ton,2022
38,104.497,-4.755,c0NhSlF6RUJxTmpwczNjblI4YkJEUT09,Mineral Logam,Emas Primer,Logam Mulia,Desa Donomulyo,Way Kanan,Lampung,Emas Primer Desa Donomulyo,0.0,870309.0,Ton,2022
39,104.861,-5.177,bWNTNU9LeDZrK05tNmdFUDdKT2h3QT09,Mineral Logam,Emas Primer,Logam Mulia,Desa Sendang baru,Lampung Tengah,Lampung,Emas Primer Desa Sendang baru,26145.0,0.0,Ton,2022
40,104.413298,-5.284991,ZHhvdW9KcjFZNFZhaHBBTEc0ZTF5dz09,Mineral Logam,Emas Primer,Logam Mulia,"Way Linggo - Way Semung, North vein",Tanggamus,Lampung,"Emas Primer Way Linggo - Way Semung, North vein",614000.0,36278.0,Ton,2022
41,104.397879,-5.199655,T1NuTC9abDRROGdTMlZBY1VUQ2lSZz09,Mineral Logam,Emas Primer,Logam Mulia,Prospek Talang Santo (Block Talang Cluster),Tanggamus,Lampung,Emas Primer Prospek Talang Santo (Block Talang Cluster),2710000.0,126000.0,Ton,2022
42,104.418,-5.294,UUFNR2pFWCttR1J3czRrRllrL0k5UT09,Mineral Logam,Emas Primer,Logam Mulia,Prospek Way Sapta (Block Central Vein),Tanggamus,Lampung,Emas Primer Prospek Way Sapta (Block Central Vein),651001.0,0.0,Ton,2022
43,104.418,-5.294,VGtvYzRQajdod2VFNWFyOTVHa1Ntdz09,Mineral Logam,Emas Primer,Logam Mulia,B Vein Extension,Tanggamus,Lampung,Emas Primer B Vein Extension,497000.0,0.0,Ton,2022
44,104.408,-5.276,bGhNYysrM041TncxQUI4L2JmS3hEUT09,Mineral Logam,Emas Primer,Logam Mulia,Talang Kecap,Tanggamus,Lampung,Emas Primer Talang Kecap,22875.0,0.0,Ton,2022
45,104.996,-5.478,NDZEZTNCeHlXb3lFV05WRUhCRVJKdz09,Mineral Logam,Emas Primer,Logam Mulia,"Babakan Loa, Desa Kedondong",Pesawaran,Lampung,"Emas Primer Babakan Loa, Desa Kedondong",146250.21,0.0,Ton,2022
46,105.009,-5.533,NCsra1RsUDBVaCtBenlnV2lPT0xjZz09,Mineral Logam,Emas Primer,Logam Mulia,Napal,Pesawaran,Lampung,Emas Primer Napal,0.0,87571.0,Ton,2022
47,104.832,-5.612,SVU0bUxka2hiVWd0bTVMMGczRmVZZz09,Mineral Logam,Emas Primer,Logam Mulia,"Putih Doh, Cukuh Balak",Tanggamus,Lampung,"Emas Primer Putih Doh, Cukuh Balak",326382.5,0.0,Ton,2022
48,105.636817,-6.753645,OUIvTkpSZklqSXIrcXlZZWNOa0tUdz09,Mineral Logam,Emas Primer,Logam Mulia,Cikoneng-Cibitung (Cibaliung),Pandeglang,Banten,Emas Primer Cikoneng-Cibitung (Cibaliung),1924000.0,0.0,Ton,2022
49,106.289,-6.837,akdFMWdYcnJFNjBHVktSUEw1czltdz09,Mineral Logam,Emas Primer,Logam Mulia,Cipicung,Lebak,Banten,Emas Primer Cipicung,0.0,0.0,Ton,2022
50,106.31,-6.801,aGJnREdoS2V3Q3ZrQmJPZjE3ZGlodz09,Mineral Logam,Emas Primer,Logam Mulia,"Ciawitali, Citorek Selatan",Lebak,Banten,"Emas Primer Ciawitali, Citorek Selatan",621000.0,0.0,Ton,2022
51,106.443,-6.754,N2VjUnZneEtGZUxiSWc1cVAxakJzQT09,Mineral Logam,Emas Primer,Logam Mulia,"Cikidang, Cikotok dan Sekitarnya",Lebak,Banten,"Emas Primer Cikidang, Cikotok dan Sekitarnya",0.0,189100.0,Ton,2022
52,106.560711,-6.664209,eDZnRkJuN0JIeWFBMGU3RmoyZXBydz09,Mineral Logam,Emas Primer,Logam Mulia,Gunung Pongkor,Bogor,Jawa Barat,Emas Primer Gunung Pongkor,2322352.9412,1203529.4117,Ton,2022
53,106.445,-6.587,NmFVVDA0Nk55bXF1OWR0YzIzKzI1UT09,Mineral Logam,Emas Primer,Logam Mulia,Gunung Limbung,Bogor,Jawa Barat,Emas Primer Gunung Limbung,3500000.0,0.0,Ton,2022
54,106.453,-6.544,RjBvRCtsWUVTYVRRUlFRSW1iOVBVQT09,Mineral Logam,Emas Primer,Logam Mulia,Gunung Gede,Bogor,Jawa Barat,Emas Primer Gunung Gede,1460935.0,0.0,Ton,2022
55,106.51,-7.241,UFV5MzlUUHVTNk1BeVV0eVNLS2xKZz09,Mineral Logam,Emas Primer,Logam Mulia,"Kebonkacang, Cigaru",Sukabumi,Jawa Barat,"Emas Primer Kebonkacang, Cigaru",28441.0,0.0,Ton,2022
56,106.531,-7.149,Y09PaVd1SkhqVjJIQ0RCcDFjemd3Zz09,Mineral Logam,Emas Primer,Logam Mulia,Ciracap,Sukabumi,Jawa Barat,Emas Primer Ciracap,1631400.0,0.0,Ton,2022
57,106.482,-7.142,MG1Jb2JweXQ1SUpsV3R5QmVBOTZldz09,Mineral Logam,Emas Primer,Logam Mulia,Desa MekarJaya,Sukabumi,Jawa Barat,Emas Primer Desa MekarJaya,2024238.0,0.0,Ton,2022
58,106.614,-7.11,SnlmdEx4WVk3TTlCakxKOW8xNDk2QT09,Mineral Logam,Emas Primer,Logam Mulia,Cijiwa,Sukabumi,Jawa Barat,Emas Primer Cijiwa,0.0,0.0,Ton,2022
59,106.555,-7.089,bjlud0ozQWcvQm4remF1QzhONmcyZz09,Mineral Logam,Emas Primer,Logam Mulia,Kampung Cibutun,Sukabumi,Jawa Barat,Emas Primer Kampung Cibutun,84000.0,0.0,Ton,2022
60,106.615,-6.945,TnFBcjNHZ3JmcTFqSDN0RFdEaTdNdz09,Mineral Logam,Emas Primer,Logam Mulia,Pelabuhan Ratu,Sukabumi,Jawa Barat,Emas Primer Pelabuhan Ratu,25000.0,0.0,Ton,2022
61,107.134,-6.997,eEhKNG5EYllEN0kvdC9EV3BBYitidz09,Mineral Logam,Emas Primer,Logam Mulia,"Cikondang, Cibeber Tenggara",Cianjur,Jawa Barat,"Emas Primer Cikondang, Cibeber Tenggara",2202.0,0.0,Ton,2022
62,107.475,-6.509,VExaRVV3WVNMd3dKREw4MWJXQlNuQT09,Mineral Logam,Emas Primer,Logam Mulia,Gunung Subang,Purwakarta,Jawa Barat,Emas Primer Gunung Subang,59523.0,0.0,Ton,2022
63,107.418,-6.598,UldmY0xHb3RlbzBYUW9zT0tKSitoUT09,Mineral Logam,Emas Primer,Logam Mulia,Daerah Jatiluhur,Purwakarta,Jawa Barat,Emas Primer Daerah Jatiluhur,13551920.0,0.0,Ton,2022
64,107.695561,-7.407295,ZTMrL1JXeUF1Vnd5UktoOC9tV1M3dz09,Mineral Logam,Emas Primer,Logam Mulia,Prospek Papandayan (Arinem - Cijaringo),Garut,Jawa Barat,Emas Primer Prospek Papandayan (Arinem - Cijaringo),4292941.1765,0.0,Ton,2022
65,108.35,-7.383,MkgrUERZMHdKTENRZXZsSEkzQmhrZz09,Mineral Logam,Emas Primer,Logam Mulia,Cineam,Tasikmalaya,Jawa Barat,Emas Primer Cineam,64071.22,0.0,Ton,2022
66,109.237,-7.55,endZRDZRTW83cXZZTEJZazlNM2ZlZz09,Mineral Logam,Emas Primer,Logam Mulia,Karang Alang,Banyumas,Jawa Tengah,Emas Primer Karang Alang,9000000.0,0.0,Ton,2022
67,111.115,-7.525,VlNFRFFSbnN4QjZFUjA5VmJKZXBTUT09,Mineral Logam,Emas Primer,Logam Mulia,Prospek Noyu - Ngrandon,Karanganyar,Jawa Tengah,Emas Primer Prospek Noyu - Ngrandon,5025000.0,0.0,Ton,2022
68,111.312,-8.09,TE1ibUhMaXhhNDBEY2ZVeVljTmNGdz09,Mineral Logam,Emas Primer,Logam Mulia,Kasihan,Pacitan,Jawa Timur,Emas Primer Kasihan,10000.0,0.0,Ton,2022
69,111.675,-7.917,aG84R29DT3lDV3hMdFdkVEhhNWw3UT09,Mineral Logam,Emas Primer,Logam Mulia,Prospek Sombro,Ponorogo,Jawa Timur,Emas Primer Prospek Sombro,142500000.0,0.0,Ton,2022
70,111.671,-7.883,ZnBMbTJpRTRzUmlRcmxnTmVxMnoxUT09,Mineral Logam,Emas Primer,Logam Mulia,Prospek Serayu,Ponorogo,Jawa Timur,Emas Primer Prospek Serayu,1500000.0,0.0,Ton,2022
71,115.952,-8.786,bkNsZlFWUnpTc3Z6Y3AzejROZ1FnUT09,Mineral Logam,Emas Primer,Logam Mulia,Pelangan (Raja),Lombok Barat,Nusa Tenggara Barat,Emas Primer Pelangan (Raja),9810554.0,4403889.0,Ton,2022
72,116.882594,-8.962866,M2FhNlFQSVA1cTF4dnRhZGtqNk5YZz09,Mineral Logam,Emas Primer,Logam Mulia,Batuhijau (Open Pit),Sumbawa Barat,Nusa Tenggara Barat,Emas Primer Batuhijau (Open Pit),185000000.0,782000000.0,Ton,2022
73,117.381,-8.957,YlRsYVYxTWovMW5EZTllcElFeFl6UT09,Mineral Logam,Emas Primer,Logam Mulia,"Dodo, Desa Ledang",Sumbawa,Nusa Tenggara Barat,"Emas Primer Dodo, Desa Ledang",32340000.0,0.0,Ton,2022
74,118.83,-8.564,ZmJhMVE5ZTBOcXo1R0dBK0VnQmlMZz09,Mineral Logam,Emas Primer,Logam Mulia,"Ringin, Jambuair, Desa Pesa",Bima,Nusa Tenggara Barat,"Emas Primer Ringin, Jambuair, Desa Pesa",2160000.0,0.0,Ton,2022
75,119.87,-8.43,R1g5akFkaHhhbWgwRVdSZG90SXFvQT09,Mineral Logam,Emas Primer,Logam Mulia,Watu Asah,Manggarai Barat,Nusa Tenggara Timur,Emas Primer Watu Asah,3666000.0,0.0,Ton,2022
76,119.93,-8.47,cWo0MGFJTTlPRnpUWWFmdlJCL2RjQT09,Mineral Logam,Emas Primer,Logam Mulia,Tebedo,Manggarai Barat,Nusa Tenggara Timur,Emas Primer Tebedo,0.0,0.0,Ton,2022
77,120.413,-8.394,clpWNzRHbEJKMG9SU0pvWjFZVGRnZz09,Mineral Logam,Emas Primer,Logam Mulia,Wae Dara,Manggarai,Nusa Tenggara Timur,Emas Primer Wae Dara,1200000.0,0.0,Ton,2022
78,123.662,-8.382,Wm1jbHJWS05tdWh3VkZxNDZiNmxKQT09,Mineral Logam,Emas Primer,Logam Mulia,Buyasuri,Lembata,Nusa Tenggara Timur,Emas Primer Buyasuri,0.0,0.0,Ton,2022
79,110.421,0.83,dnd3Tm1VeURvbTRzQUJLTXJ3UWZKdz09,Mineral Logam,Emas Primer,Logam Mulia,Tekalong,Sanggau,Kalimantan Barat,Emas Primer Tekalong,0.0,266667.0,Ton,2022
80,111.946,-2.198,aWk5VC9sQjhvZ3FyQWM5ZysweFhwdz09,Mineral Logam,Emas Primer,Logam Mulia,Pangkut,Kotawaringin Barat,Kalimantan Tengah,Emas Primer Pangkut,91000.0,0.0,Ton,2022
81,112.255,-1.963,NkJBU2pEalg4dHJTcFE0bE5Nc201UT09,Mineral Logam,Emas Primer,Logam Mulia,Udui,Seruyan,Kalimantan Tengah,Emas Primer Udui,1265000.0,0.0,Ton,2022
82,112.036,-2.061,NFQwS2NXMXZnY3NZZC9WSVJtRks5UT09,Mineral Logam,Emas Primer,Logam Mulia,Monton,Kotawaringin Barat,Kalimantan Tengah,Emas Primer Monton,7093507.0,0.0,Ton,2022
83,112.951,-2.524,c2RFcXJsMFNkT0lYRmdxQUpqMTJPZz09,Mineral Logam,Emas Primer,Logam Mulia,Sampit dan sekitarnya,Kotawaringin Timur,Kalimantan Tengah,Emas Primer Sampit dan sekitarnya,1211450.34,0.0,Ton,2022
84,112.127,-2.087,VnZaYWhsSVovSmxIa2FvTjB3S2J1Zz09,Mineral Logam,Emas Primer,Logam Mulia,Sayu,Seruyan,Kalimantan Tengah,Emas Primer Sayu,164372.0,0.0,Ton,2022
85,112.324,-1.867,ZlRUUUkyUXg1TDhHdjh6MDlDUGdGUT09,Mineral Logam,Emas Primer,Logam Mulia,Pasir Putih,Kotawaringin Timur,Kalimantan Tengah,Emas Primer Pasir Putih,0.0,0.0,Ton,2022
86,112.931947,-1.548516,Qmp0QzN0d0xpQ0pKSy9yV3k2a25wUT09,Mineral Logam,Emas Primer,Logam Mulia,Bakam,Katingan,Kalimantan Tengah,Emas Primer Bakam,1348400.0,117400.0,Ton,2022
87,112.925,-1.551,SS9UMXV2QjY0T0FXZE91eHBmMGNPZz09,Mineral Logam,Emas Primer,Logam Mulia,Biru,Katingan,Kalimantan Tengah,Emas Primer Biru,220000.0,0.0,Ton,2022
88,112.942,-1.551,WERXQnhGM0g3KzZna1NPN0Zyd3NDQT09,Mineral Logam,Emas Primer,Logam Mulia,Lebar,Katingan,Kalimantan Tengah,Emas Primer Lebar,1910000.0,0.0,Ton,2022
89,112.91345,-1.518085,Ykk2VVpzUXRSc2tsbWZKRnhEMGNzZz09,Mineral Logam,Emas Primer,Logam Mulia,North Kuning,Katingan,Kalimantan Tengah,Emas Primer North Kuning,1200000.0,0.0,Ton,2022
90,112.913065,-1.543123,aGNUdjVmQXNSZ0NTMkNJWTRSSFRhQT09,Mineral Logam,Emas Primer,Logam Mulia,South Kuning,Katingan,Kalimantan Tengah,Emas Primer South Kuning,0.0,0.0,Ton,2022
91,112.914221,-1.534649,TkkrYXRmU2RjSG1zRFQ1V2JGTXFjQT09,Mineral Logam,Emas Primer,Logam Mulia,Central Kuning,Katingan,Kalimantan Tengah,Emas Primer Central Kuning,0.0,0.0,Ton,2022
92,112.926,-1.534,alhZYWx3RW16OVloOFU4Rnp0WEdxdz09,Mineral Logam,Emas Primer,Logam Mulia,Gundul,Katingan,Kalimantan Tengah,Emas Primer Gundul,170000.0,0.0,Ton,2022
93,112.919,-1.541,MFhteDQwTTM5bEFWcXpXRmxXT3Rhdz09,Mineral Logam,Emas Primer,Logam Mulia,Gundul Ekstension,Katingan,Kalimantan Tengah,Emas Primer Gundul Ekstension,40000.0,0.0,Ton,2022
94,112.941581,-1.533493,aXhLTUNtdFNaNEFIcXlHL3VMZlhnUT09,Mineral Logam,Emas Primer,Logam Mulia,Central Putih,Katingan,Kalimantan Tengah,Emas Primer Central Putih,150000.0,0.0,Ton,2022
95,112.950444,-1.535419,S2wwNlJVekptMDdld1RjKzZiSk44Zz09,Mineral Logam,Emas Primer,Logam Mulia,South Putih,Katingan,Kalimantan Tengah,Emas Primer South Putih,0.0,0.0,Ton,2022
96,112.921,-1.525,djdMQWxMa0FvRHpvenpKdzZHajFWUT09,Mineral Logam,Emas Primer,Logam Mulia,Kalanaman,Katingan,Kalimantan Tengah,Emas Primer Kalanaman,100000.0,70000.0,Ton,2022
97,112.936,-1.514,Tmo0RWoxR25ZRm1TMWV1bFpPKzBDQT09,Mineral Logam,Emas Primer,Logam Mulia,Cabang,Katingan,Kalimantan Tengah,Emas Primer Cabang,54000.0,0.0,Ton,2022
98,112.931,-1.494,UHpwcTk0SERTSTdVQ244M3BsbXdndz09,Mineral Logam,Emas Primer,Logam Mulia,Merah,Katingan,Kalimantan Tengah,Emas Primer Merah,88000.0,456000.0,Ton,2022
99,112.918,-1.436,bmZadUk0ZWs1Q05FOVpiaFdieVBqQT09,Mineral Logam,Emas Primer,Logam Mulia,Pandu,Katingan,Kalimantan Tengah,Emas Primer Pandu,3600000.0,0.0,Ton,2022
