,longitude,latitude,mineral_type,mineral_grade,institution,city,province,object_name,hypotherical_resource,inferred_resource,indicated_resource,measured_resource,total_resource,probable_reserve,proven_reserve,total_reserve,units,year_measured
,95.98966,4.47346,Batubara,Rendah (< 5100),Pemerintah,Aceh Barat,Aceh,Batubara Woyla,0,20.92,0,0,20.92,0,0,0,Juta Ton,2022
,102.59465,-2.62264,Batubara,Rendah (< 5100),Pemerintah,Sarolangun,Jambi,Batubara Sungai Gedang,48.88,2.25,0,0,2.25,0,0,0,Juta Ton,2022
,109.05603,-7.10585,Batubara,Rendah (< 5100),Pemerintah,Tegal,Jawa Tengah,Batubara Bentar 1,0,0.82,0,0,0.82,0,0,0,Juta Ton,2022
,111.64037,-8.19211,Batubara,Rendah (< 5100),Pemerintah,Trenggalek,Jawa Timur,Batubara Watulimo,0,0.08,0,0,0.08,0,0,0,Juta Ton,2022
,111.40379,-2.56168,Batubara,Rendah (< 5100),Pemerintah,Kotawaringin Barat,Kalimantan Tengah,Batubara Pangkalanbun,0,33.52,0,0,33.52,0,0,0,Juta Ton,2022
,117.35399,0.14212,Batubara,Rendah (< 5100),Pemerintah,Kutai Timur,Kalimantan Timur,Batubara Pelakan 1,0.3,7.66,4.12,2.44,14.22,0,0,0,Juta Ton,2022
,101.57452,-0.73467,Batubara,Rendah (< 5100),Pemerintah,Kuantan Singingi,Riau,Batubara Lubuk Jambi,0,21,0,0,21,0,0,0,Juta Ton,2022
,121.13652,-1.9671,Batubara,Rendah (< 5100),Pemerintah,Morowali Utara,Sulawesi Tengah,Batubara Timbawana,0,1.98,0,0,1.98,0,0,0,Juta Ton,2022
,104.10693,-2.50773,Batubara,Rendah (< 5100),Pemerintah,Banyuasin,Sumatera Selatan,Batubara Bentayan,0,92.22,0,0,92.22,0,0,0,Juta Ton,2022
,104.38202,-3.33605,Batubara,Rendah (< 5100),Pemerintah,Muara Enim,Sumatera Selatan,Batubara Lembak,0,0,278,556.92,834.92,0,0,0,Juta Ton,2022
,104.84411,-3.66555,Batubara,Rendah (< 5100),Pemerintah,Ogan Komering Ilir,Sumatera Selatan,Batubara Tanjung Lubuk,143.29,83.5,25.48,13.4,122.38,0,0,0,Juta Ton,2022
,105.08854,-3.68889,Batubara,Rendah (< 5100),Pemerintah,Ogan Komering Ilir,Sumatera Selatan,Batubara Pagardewa,159.9,86.37,41.64,19.79,147.8,0,0,0,Juta Ton,2022
,104.37158,-3.53948,Batubara,Rendah (< 5100),Pemerintah,Ogan Ilir,Sumatera Selatan,Batubara Talang Karangan,0,23.74,0,0,23.74,0,0,0,Juta Ton,2022
,102.61187,-1.58693,Batubara,Rendah (< 5100),Pemerintah,Tebo,Jambi,Batubara Muara Kilis 1,0,73.986,0,0,73.986,0,0,0,Juta Ton,2022
,140.8636,-5.36358,Batubara,Rendah (< 5100),Pemerintah,Boven Digoel,Papua,Batubara Waropko,0.8,0,0,0,0,0,0,0,Juta Ton,2022
,127.47345,-0.57623,Batubara,Rendah (< 5100),Pemerintah,Halmahera Selatan,Maluku Utara,Batubara Halmahera,3.21,0,0,0,0,0,0,0,Juta Ton,2022
,138.65778,-2.02751,Batubara,Rendah (< 5100),Pemerintah,Sarmi,Papua,Batubara Sarmi,0.11,0,0,0,0,0,0,0,Juta Ton,2022
,127.683031,1.186526,Batubara,Rendah (< 5100),Pemerintah,Halmahera Utara,Maluku Utara,Batubara Malifut,1.527,0,0,0,0,0,0,0,Juta Ton,2022
,137.140721,-2.28909,Batubara,Rendah (< 5100),Pemerintah,Mamberamo Raya,Papua,Batubara Danau Nisa,5.01,0,0,0,0,0,0,0,Juta Ton,2022
,135.043244,-4.181386,Batubara,Rendah (< 5100),Pemerintah,Mimika,Papua,Batubara Potaway,1.247,0,0,0,0,0,0,0,Juta Ton,2022
,110.918979,0.816039,Batubara,Rendah (< 5100),Pemerintah,Sintang,Kalimantan Barat,Batubara Sungai Sai,0.08,0,0,0,0,0,0,0,Juta Ton,2022
,135.811001,-4.374303,Batubara,Rendah (< 5100),Pemerintah,Mimika,Papua,Batubara Umuk,0.03,0,0,0,0,0,0,0,Juta Ton,2022
,103.567,-1.839,Batubara,Rendah (< 5100),Swasta,Muaro Jambi,Jambi,Batubara Suka Damai 1,0,0.56,0.67,0.78,2.01,0,2.012,2.012,Juta Ton,2022
,104.294933,-2.59175,Batubara,Rendah (< 5100),Swasta,Banyuasin,Sumatera Selatan,Batubara Teluk Tenggulang,0,160,0,0,160,0,0,0,Juta Ton,2022
,99.209524,1.163095,Batubara,Rendah (< 5100),Swasta,Tapanuli Selatan,Sumatera Utara,Batubara PR Patikuban,0,0,1.83799,5.779706,7.617696,0,0,0,Juta Ton,2022
,102.525371,-2.51328,Batubara,Rendah (< 5100),Swasta,Sarolangun,Jambi,Batubara Lubuk Bedorong,0,0,0,12.129,12.129,0,5.614,5.614,Juta Ton,2022
,103.968625,-2.461179,Batubara,Rendah (< 5100),Swasta,Musi Banyuasin,Sumatera Selatan,Batubara Suka Damai 2,0,18.96,25.68,47.62,92.26,25.68,37.17,62.85,Juta Ton,2022
,103.709656,-2.708206,Batubara,Rendah (< 5100),Swasta,Musi Banyuasin,Sumatera Selatan,Batubara Ulak Teberau,0,116.325053,433.93,23.67,573.925053,28.76,0,28.76,Juta Ton,2022
,117.157404,-0.716943,Batubara,Rendah (< 5100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Jawa 2,0,0,0,0,0,0,0,0,Juta Ton,2022
,115.238626,-1.47725,Batubara,Rendah (< 5100),Swasta,Barito Selatan,Kalimantan Tengah,Batubara Patas II,0,33.26,18.78,15.21,67.25,3.215,5.459,8.674,Juta Ton,2022
,115.234963,-2.064832,Batubara,Rendah (< 5100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Ampar Batu,0,1.282,3.92,18.916,24.118,1.28,18.92,20.2,Juta Ton,2022
,115.112361,-1.966667,Batubara,Rendah (< 5100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Dayu,0,0,21.234,6.984,28.218,6.206,0,6.206,Juta Ton,2022
,116.046742,-3.267558,Batubara,Rendah (< 5100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Sei Buluh,0,0,0,5.74,5.74,0,0,0,Juta Ton,2022
,115.452708,-3.631284,Batubara,Rendah (< 5100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Sei Batulaki,0,0.7941,1.34,1.42,3.5541,0,0,0,Juta Ton,2022
,115.688644,-3.27596,Batubara,Rendah (< 5100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Guntung,0,17.967044,8.166838,3.88897,30.022852,2.046827,1.077277,3.124104,Juta Ton,2022
,115.334719,-3.768746,Batubara,Rendah (< 5100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Sungai Cuka 4,0,0,0,2.436872,2.436872,1.393271,1.043602,2.436873,Juta Ton,2022
,115.650797,-3.733921,Batubara,Rendah (< 5100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Bunati 1A,0,0,0,0.34,0.34,0,0,0,Juta Ton,2022
,114.0041,-0.152859,Batubara,Rendah (< 5100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Muara Joloi I,0,0,0,0,0,0,0,0,Juta Ton,2022
,115.070411,0.059037,Batubara,Rendah (< 5100),Swasta,Mahakam Ulu,Kalimantan Timur,Batubara Melapeh Baru 4,0,1.156,17.74,0.052778,18.948778,0,0,0,Juta Ton,2022
,117.179643,-0.820479,Batubara,Rendah (< 5100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Muara Jawa Ilir,0,0,0,0.35,0.35,0,0,0,Juta Ton,2022
,116.190082,-2.054267,Batubara,Rendah (< 5100),Swasta,Paser,Kalimantan Timur,Batubara Batu Engau,0,0,0,1.25,1.25,0,0,0,Juta Ton,2022
,114.834513,0.055467,Batubara,Rendah (< 5100),Swasta,Mahakam Ulu,Kalimantan Timur,Batubara Tumbang Tujang 3,0,0,0,0,0,0,0,0,Juta Ton,2022
,117.729296,1.623958,Batubara,Rendah (< 5100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Batu Lepoq,0,13.339054,0,0,13.339054,0,0,0,Juta Ton,2022
,115.452933,-0.090755,Batubara,Rendah (< 5100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Nyuatan,0,42.12,17.55,10.53,70.2,9.54,7.27,16.81,Juta Ton,2022
,116.996746,-1.002706,Batubara,Rendah (< 5100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Margomulyo 1,0,0.081787,0,0,0.081787,0,0.081787,0.081787,Juta Ton,2022
,117.041047,-0.941504,Batubara,Rendah (< 5100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sungai Seluang 1,0,0.0055,0.347,4.18,4.5325,0,2.48,2.48,Juta Ton,2022
,102.0547,-0.56907,Batubara,Rendah (< 5100),Swasta,Indragiri Hulu,Riau,Batubara Cerinti,0,0,0,0,0,0,0,0,Juta Ton,2022
,117.243802,1.047621,Batubara,Rendah (< 5100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Tebangan Langsat,0,43.8,22.1,16.8,82.7,15.501,34.467,49.968,Juta Ton,2022
,115.559542,-0.337579,Batubara,Rendah (< 5100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Muara Tokong,0,47.865363,32.893909,33.356511,114.115783,33.356511,0,33.356511,Juta Ton,2022
,117.230373,2.446931,Batubara,Rendah (< 5100),Swasta,Berau,Kalimantan Timur,Batubara Segah,0,8.428525,1.316957,0.438985,10.184467,0,0,0,Juta Ton,2022
,114.817464,-0.813704,Batubara,Rendah (< 5100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Nihan Hilir 2,0,0,0,0,0,0,0,0,Juta Ton,2022
,117.209626,0.919615,Batubara,Rendah (< 5100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Tepian Indah,0,0,0,0,0,0,0,0,Juta Ton,2022
,116.410795,-1.501079,Batubara,Rendah (< 5100),Swasta,Penajam Paser Utara,Kalimantan Timur,Batubara Long Kali,0,0.6,5.2,31.9,37.7,0.3,12.9,13.2,Juta Ton,2022
,117.588644,2.743313,Batubara,Rendah (< 5100),Swasta,Bulungan,Kalimantan Utara,Batubara Sajau 1,0,2.390895,1.134931,0.652532,4.178358,0,0,0,Juta Ton,2022
,121.628206,-2.305711,Batubara,Rendah (< 5100),Pemerintah,Morowali,Sulawesi Tengah,Batubara Karaupa,0.52406,0,0,0,0,0,0,0,Juta Ton,2022
,119.327,-2.471,Batubara,Rendah (< 5100),Pemerintah,Mamuju,Sulawesi Barat,Batubara Bonehau 1,8.128397,0,0,0,0,0,0,0,Juta Ton,2022
,102.061463,-0.897627,Batubara,Rendah (< 5100),Pemerintah,Tebo,Jambi,Batubara Pemayungan,1.37125,0,0,0,0,0,0,0,Juta Ton,2022
,115.216339,-0.567382,Batubara,Rendah (< 5100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Karendan 1,0,0,0,0,0,0,0,0,Juta Ton,2022
,114.103771,0.393141,Batubara,Rendah (< 5100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Tumbang Jojang,0,0,0,0,0,0,0,0,Juta Ton,2022
,102.94355,-2.081996,Batubara,Rendah (< 5100),Swasta,Sarolangun,Jambi,Batubara Rangkiling 1,0,0,0,0.194779,0.194779,0,0.194,0.194,Juta Ton,2022
,102.42007,-1.221809,Batubara,Rendah (< 5100),Swasta,Tebo,Jambi,Batubara Semambu,0,5.59,3.13,2.4,11.12,1.45,0.85,2.3,Juta Ton,2022
,102.834778,-1.673158,Batubara,Rendah (< 5100),Swasta,Batang Hari,Jambi,Batubara Maro Sebu Ulu,0,40.69975,20.349875,10.174938,71.224563,0,10.174938,10.174938,Juta Ton,2022
,104.069173,-4.18359,Batubara,Rendah (< 5100),Pemerintah,Ogan Komering Ulu,Sumatera Selatan,Batubara Padangbindu,31.757,0,0,0,0,0,0,0,Juta Ton,2022
,103.797284,-2.340557,Batubara,Rendah (< 5100),Swasta,Musi Banyuasin,Sumatera Selatan,Batubara Sumber Harum,0,25.3,25.7,51.6,102.6,19.283692,0,19.283692,Juta Ton,2022
,104.091339,-4.682958,Batubara,Rendah (< 5100),Swasta,Ogan Komering Ulu Selatan,Sumatera Selatan,Batubara Buay Pematang,0,2.124006,0,0,2.124006,0,0,0,Juta Ton,2022
,104.214456,-3.496677,Batubara,Rendah (< 5100),Swasta,Kota Prabumulih,Sumatera Selatan,Batubara Tanjung Menang 1,0,33.427207,28.970241,14.48512,76.882568,0,0,0,Juta Ton,2022
,114.566946,0.286627,Batubara,Rendah (< 5100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Tumbang Tujang 4,0,0,0,0,0,0,0,0,Juta Ton,2022
,103.602257,-2.546187,Batubara,Rendah (< 5100),Swasta,Musi Banyuasin,Sumatera Selatan,Batubara Sungai Napal,0,233.355,97.102,59.969,390.426,0,0,0,Juta Ton,2022
,103.461892,-3.151677,Batubara,Rendah (< 5100),Swasta,Musi Rawas,Sumatera Selatan,Batubara Mukti Karya,0,76.58556,0,0,76.58556,76.58256,0,76.58256,Juta Ton,2022
,103.542182,-2.961627,Batubara,Rendah (< 5100),Swasta,Musi Banyuasin,Sumatera Selatan,Batubara Sukajaya (Sp.3),0,0,29.44,0,29.44,0,0,0,Juta Ton,2022
,114.566192,-0.041045,Batubara,Rendah (< 5100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Tumbang Tujang 5,0,0,0,0,0,0,0,0,Juta Ton,2022
,117.113337,-0.980228,Batubara,Rendah (< 5100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Teluk Pemedas,0,0,0,0,0,0,0,0,Juta Ton,2022
,102.461308,-3.810077,Batubara,Rendah (< 5100),Swasta,Bengkulu Tengah,Bengkulu,Batubara Karang Nanding,0,0,0,0,0,0,0,0,Juta Ton,2022
,114.682311,0.269702,Batubara,Rendah (< 5100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Tumbang Tujang 2,0,0,0,0,0,0,0,0,Juta Ton,2022
,115.223932,-1.74155,Batubara,Rendah (< 5100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Netampin 1,0,0,2.067,3.101,5.168,0,2.584,2.584,Juta Ton,2022
,115.15124,-1.230288,Batubara,Rendah (< 5100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Tapen Raya,0,0,0,0,0,0,0,0,Juta Ton,2022
,102.31589,-3.496761,Batubara,Rendah (< 5100),Swasta,Bengkulu Utara,Bengkulu,Batubara Taba Padang Rejang,0,0,0,0,0,0,0,0,Juta Ton,2022
,117.268009,-0.275042,Batubara,Rendah (< 5100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Muara Badak Ilir 2,0,0,0,0,0,0,1.201082,1.201082,Juta Ton,2022
,115.099666,0.635219,Batubara,Rendah (< 5100),Swasta,Mahakam Ulu,Kalimantan Timur,Batubara Long Bagun Ulu,0,0,0,0,0,0,0,0,Juta Ton,2022
,114.351089,-0.336357,Batubara,Rendah (< 5100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Laas Baru 3,0,0,0,0,0,0,0,0,Juta Ton,2022
,98.0393,2.37315,Batubara,Rendah (< 5100),Swasta,Aceh Singkil,Aceh,Batubara Gunung Meriah,0,0,0,0,0,0,0,0,Juta Ton,2022
,115.525023,-0.651005,Batubara,Rendah (< 5100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Besik 2,0,0,0,0,0,0,0,0,Juta Ton,2022
,115.408088,-3.771019,Batubara,Rendah (< 5100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Sinarbulan,0,0,0,0,0,1.021462,0,1.021462,Juta Ton,2022
,115.30166,0.618575,Batubara,Rendah (< 5100),Swasta,Mahakam Ulu,Kalimantan Timur,Batubara Batu Majang,0,0,0,0,0,0,0,0,Juta Ton,2022
,114.139632,-0.437514,Batubara,Rendah (< 5100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Olong Liko,0,0,0,0,0,0,0,0,Juta Ton,2022
,115.091783,-1.144266,Batubara,Rendah (< 5100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Baliti,0,41,27,68,136,10.5,0,10.5,Juta Ton,2022
,113.916947,-0.001855,Batubara,Rendah (< 5100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Parahau,0,0,0,0,0,0,0,0,Juta Ton,2022
,103.810558,-2.666583,Batubara,Rendah (< 5100),Swasta,Musi Banyuasin,Sumatera Selatan,Batubara Talang Leban,0,0,0,0,0,0,0,0,Juta Ton,2022
,115.1601,-3.74432,Batubara,Rendah (< 5100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Riam Adungan 2,0,1.254914,1.226394,1.197873,3.679181,0.566,0.352,0.918,Juta Ton,2022
,116.24669,-2.998339,Batubara,Rendah (< 5100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Sungai Pinang 2,0,6.411539,5.475308,4.654012,16.540859,3.490461,2.995032,6.485493,Juta Ton,2022
,114.048705,-0.456924,Batubara,Rendah (< 5100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Teluk Jolo,0,0,0,0,0,0,0,0,Juta Ton,2022
,115.297923,0.541954,Batubara,Rendah (< 5100),Pemerintah,Mahakam Ulu,Kalimantan Timur,Batubara Long Bagun 1,3.508,0,0,0,0,0,0,0,Juta Ton,2022
,114.806658,-0.348402,Batubara,Rendah (< 5100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Tawai Haui,0,0,0,0,0,0,0,0,Juta Ton,2022
,117.210251,-0.749978,Batubara,Rendah (< 5100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Teluk Dalam 5,0,0.15,0.14,0,0.29,0,0,0,Juta Ton,2022
,116.269085,0.459706,Batubara,Rendah (< 5100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Gunung Sari 3,0,0,0,0,0,0,0,0,Juta Ton,2022
,115.543748,-0.163181,Batubara,Rendah (< 5100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Linggang Melapeh 2,0,19.49,21.7,17.88,59.07,24.41,21.97,46.38,Juta Ton,2022
,117.810483,1.740726,Batubara,Rendah (< 5100),Swasta,Berau,Kalimantan Timur,Batubara Tubaan 1,0,0.69,0,0,0.69,0,0,0,Juta Ton,2022
,117.373386,1.023313,Batubara,Rendah (< 5100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Tepian Langsat,0,23.61,5.06,1.26,29.93,0,0,0,Juta Ton,2022
,115.945432,-0.216254,Batubara,Rendah (< 5100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Abit 2,0,0.141,0.129,0.118,0.388,2.973,2.513,5.486,Juta Ton,2022
,103.716084,-2.320124,Batubara,Rendah (< 5100),Swasta,Musi Banyuasin,Sumatera Selatan,Batubara Sumber Sari 1,0,0,0,0,0,0,0,0,Juta Ton,2022
,114.510308,-0.136554,Batubara,Rendah (< 5100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Olong Balo 1,0,0,0,0,0,0,0,0,Juta Ton,2022
,117.464246,0.833614,Batubara,Rendah (< 5100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Bengalon,0,0,0,0,0,0,0,0,Juta Ton,2022
,116.064014,0.188282,Batubara,Rendah (< 5100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Pulau Pinang 4,0,0,0,0,0,0,0,0,Juta Ton,2022
,103.753905,-2.310344,Batubara,Rendah (< 5100),Swasta,Musi Banyuasin,Sumatera Selatan,Batubara Sumber Sari 2,0,0,0,0,0,0,0,0,Juta Ton,2022
,115.523554,0.525371,Batubara,Rendah (< 5100),Swasta,Mahakam Ulu,Kalimantan Timur,Batubara Long Merah 2,0,8.35,0,0,8.35,0,0,0,Juta Ton,2022
,115.979255,0.068505,Batubara,Rendah (< 5100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Mook Mannar,0,351,169.3,589.72,1110.02,110.85,27.71,138.56,Juta Ton,2022
,117.986165,2.321964,Batubara,Rendah (< 5100),Swasta,Berau,Kalimantan Timur,Batubara Tanjung Batu 2,0,2.61,9.907,16.263,28.78,0,12.79,12.79,Juta Ton,2022
,116.245544,-3.808703,Batubara,Rendah (< 5100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Tanjung Serudung,0,0,0,0,0,0,0,0,Juta Ton,2022
,116.032355,0.35212,Batubara,Rendah (< 5100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Muara Ritan 3,0,26.42,0,0,26.42,0,0,0,Juta Ton,2022
,114.20061,0.053876,Batubara,Rendah (< 5100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Tumbang Olong Ii,0,0,0,0,0,0,0,0,Juta Ton,2022
,115.990522,0.358318,Batubara,Rendah (< 5100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Muara Ritan 4,0,29.78,0,0.1,29.88,0,0,0,Juta Ton,2022
,115.241716,0.587711,Batubara,Rendah (< 5100),Swasta,Mahakam Ulu,Kalimantan Timur,Batubara Batoq Kelo,0,7.9,0,0,7.9,0,0,0,Juta Ton,2022
,115.862268,-0.361947,Batubara,Rendah (< 5100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Muara Beloan,0,95.76,64.87,40,200.63,0,15.41,15.41,Juta Ton,2022
,117.332443,3.320006,Batubara,Rendah (< 5100),Swasta,Bulungan,Kalimantan Utara,Batubara Sekatak,0,21.32,0,0,21.32,0,0,0,Juta Ton,2022
,120.166815,-5.074049,Batubara,Rendah (< 5100),Pemerintah,Bone,Sulawesi Selatan,Batubara Bone,3.508,0,0,0,0,0,0,0,Juta Ton,2022
,121.682761,-3.795126,Batubara,Rendah (< 5100),Pemerintah,Kolaka Timur,Sulawesi Tenggara,Batubara Undolo,0.636,0,0,0,0,0,0,0,Juta Ton,2022
,101.688702,-3.192832,Batubara,Rendah (< 5100),Swasta,Bengkulu Utara,Bengkulu,Batubara Karya Jaya,0,0,9.964,3.985,13.949,0,0,0,Juta Ton,2022
,101.771385,-1.400194,Batubara,Rendah (< 5100),Swasta,Bungo,Jambi,Batubara Talang,0,0,3.18,0,3.18,0,0,0,Juta Ton,2022
,101.852841,-3.223115,Batubara,Rendah (< 5100),Swasta,Bengkulu Utara,Bengkulu,Batubara Talang Baru 1,0,0,9.964,3.985,13.949,0,0,0,Juta Ton,2022
,116.828215,-0.159982,Batubara,Rendah (< 5100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sabintulung 2,0,0,0,0,0,0,0,0,Juta Ton,2022
,101.981949,-3.359693,Batubara,Rendah (< 5100),Swasta,Bengkulu Utara,Bengkulu,Batubara Air Menganyau 2,0,1.5,0,0,1.5,0,0,0,Juta Ton,2022
,101.991992,-3.393229,Batubara,Rendah (< 5100),Swasta,Bengkulu Utara,Bengkulu,Batubara Samban Jaya,0,2,0,0,2,0,0,0,Juta Ton,2022
,102.025493,-3.395385,Batubara,Rendah (< 5100),Swasta,Bengkulu Utara,Bengkulu,Batubara Durian Amparan,0,2,0,0,2,0,0,0,Juta Ton,2022
,102.03534,-0.686002,Batubara,Rendah (< 5100),Swasta,Indragiri Hulu,Riau,Batubara Semelinang Tebing 3,0,4.865,0,0,4.865,4.865,0,4.865,Juta Ton,2022
,102.178082,-0.742448,Batubara,Rendah (< 5100),Swasta,Indragiri Hulu,Riau,Batubara Kepayang Sari,0,0,0,14.064,14.064,0,0,0,Juta Ton,2022
,117.113675,2.329537,Batubara,Rendah (< 5100),Swasta,Berau,Kalimantan Timur,Batubara Gunung Sari 1,0,0,0,0,0,0,0,0,Juta Ton,2022
,101.838103,-3.198505,Batubara,Rendah (< 5100),Swasta,Bengkulu Utara,Bengkulu,Batubara Bama,0,6.5,5.7,6.2,18.4,0,0,0,Juta Ton,2022
,101.981806,-3.32831,Batubara,Rendah (< 5100),Swasta,Bengkulu Utara,Bengkulu,Batubara Air Menganyau,0,0,0,0,0,2.15,8.29,10.44,Juta Ton,2022
,103.193373,-2.273154,Batubara,Rendah (< 5100),Swasta,Sarolangun,Jambi,Batubara Sungai Butang,0,0,0,0,0,19.987,0,19.987,Juta Ton,2022
,102.736816,-1.410432,Batubara,Rendah (< 5100),Swasta,Tebo,Jambi,Batubara Lubuk Mandarasah,0,0,0.41,0.57,0.98,0,0,0,Juta Ton,2022
,102.875921,-2.202067,Batubara,Rendah (< 5100),Swasta,Sarolangun,Jambi,Batubara Lubuk Napal 2,0,0.395,0.775,1.205,2.375,0.42,0.346,0.766,Juta Ton,2022
,103.060235,-2.48129,Batubara,Rendah (< 5100),Swasta,Musi Rawas Utara,Sumatera Selatan,Batubara Brayan,0,118.94,0,160.5,279.44,0,0,0,Juta Ton,2022
,103.14586,-1.35684,Batubara,Rendah (< 5100),Swasta,Tanjung Jabung Barat,Jambi,Batubara Muarapapalik,0,48.88,0,0,48.88,0,0,0,Juta Ton,2022
,102.615526,-1.408067,Batubara,Rendah (< 5100),Swasta,Tebo,Jambi,Batubara Muara Kilis 2,0,0,0,0,0,0,0,0,Juta Ton,2022
,103.348966,-1.852727,Batubara,Rendah (< 5100),Swasta,Batang Hari,Jambi,Batubara Pompa Air,0,0,0.84,1.59,2.43,0,0,0,Juta Ton,2022
,103.492626,-2.095697,Batubara,Rendah (< 5100),Swasta,Muaro Jambi,Jambi,Batubara Adipura Kencana,0,15.786,12.193,33.454,61.433,0,10.147,10.147,Juta Ton,2022
,103.524304,-3.74254,Batubara,Rendah (< 5100),Swasta,Lahat,Sumatera Selatan,Batubara Sari Bunga Mas,0,1.236,1.11,0.855,3.201,0.557,0.225,0.782,Juta Ton,2022
,102.946988,-2.283964,Batubara,Rendah (< 5100),Swasta,Sarolangun,Jambi,Batubara Seko Besar,0,0,0,0,0,0,0,0,Juta Ton,2022
,103.823036,-1.762713,Batubara,Rendah (< 5100),Swasta,Muaro Jambi,Jambi,Batubara Petaling Jaya 1,0,64.161,72.12,124.17,260.451,0,0,0,Juta Ton,2022
,103.904417,-3.452194,Batubara,Rendah (< 5100),Swasta,Muara Enim,Sumatera Selatan,Batubara Megang Luar,0,0,1.98,34.56,36.54,0,0,0,Juta Ton,2022
,104.025449,-3.446558,Batubara,Rendah (< 5100),Swasta,Muara Enim,Sumatera Selatan,Batubara Muara Niru,0,0,17.99,23.59,41.58,0,0,0,Juta Ton,2022
,104.111368,-3.52107,Batubara,Rendah (< 5100),Swasta,Muara Enim,Sumatera Selatan,Batubara Tanjung Raman,0,23.55,13.58,4.73,41.86,0,0,0,Juta Ton,2022
,104.396872,-4.202529,Batubara,Rendah (< 5100),Swasta,Ogan Komering Ulu Timur,Sumatera Selatan,Batubara Muncak  Kabau,0,12.8,9.7,3.5,26,1.62,11.58,13.2,Juta Ton,2022
,102.904517,-1.978952,Batubara,Rendah (< 5100),Swasta,Batang Hari,Jambi,Batubara Jelutih 5,0,0,0,0,0,15.381,13.467,28.848,Juta Ton,2022
,115.999025,-3.248451,Batubara,Rendah (< 5100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Batu Ampar,0,0,0,0,0,0,0,0,Juta Ton,2022
,114.566137,-0.116337,Batubara,Rendah (< 5100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Olong Balo 2,0,0,6.93,0,6.93,0,0,0,Juta Ton,2022
,115.016573,-1.197133,Batubara,Rendah (< 5100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Rarawa,0,0,19,17.8,36.8,0,0,0,Juta Ton,2022
,115.26292,-2.159699,Batubara,Rendah (< 5100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Bamban,0,0,0,6.48,6.48,0,0,0,Juta Ton,2022
